import_offset,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,keywords,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
61,"2, St. Thomas St, London, SE1 9RS",Chaucer,,,Food served;Real ale;Outside seating;Wireless internet access,pub: 86;good: 54;staff: 53;youngs: 44;bar: 42;beer: 36;area: 34;london: 32;great: 28;place: 28;one: 26;well: 24;back: 23;pint: 22;would: 22,1498830866,51.5046544219214,-0.0886433538602825,The Bunch of Grapes,[],London Bridge;Borough;Monument,Bermondsey and Old Southwark,SE1 9RS,4920,http://www.beerintheevening.com/pubs/s/49/4920/Bunch_of_Grapes/London_Bridge,
62,"48/50 Tooley Street, London Bridge, London, SE1 2SZ",Riverside,,,,place: 3;usual: 2;really: 2;pewter: 2;give: 2;made: 2;wine: 2;davy�s: 2;good: 2;pint: 2;shepherd: 2;station: 2;much: 2;fairly: 2;neame: 2,1498830866,51.505030381561,-0.0846794064852038,Cooperage,[],London Bridge;Monument;Borough,Bermondsey and Old Southwark,SE1 2SZ,33564,http://www.beerintheevening.com/pubs/s/33/33564/Cooperage/London_Bridge,
63,"10-18, London Bridge St, London, SE1 9SG",Grange,8.0,4.8,,get: 2;v: 2;bar: 2;way: 1;interior: 1;station: 1;expensive: 1;asap: 1;pretty: 1;�325: 1;need: 1;gloomier: 1;one: 1;work: 1;place: 1,1498830866,51.5049619699134,-0.0876506368678189,The Borough Bar and Dining,[],London Bridge;Borough;Monument,Bermondsey and Old Southwark,SE1 9SG,7913,http://www.beerintheevening.com/pubs/s/79/7913/Borough_Bar_and_Dining/London_Bridge,
64,"111 High Street, London Colney, St Albans, Hertfordshire, AL2 1RG",London Colney,,,,,1498830866,51.7215422946825,-0.293598397678115,The Golden Lion,[],,St Albans,AL2 1RG,39874,http://www.beerintheevening.com/pubs/s/39/39874/Golden_Lion/London_Colney,
65,"Waterside, London Colney, Hertfordshire, AL2 1RB",London Colney,,,,pub: 12;food: 5;beer: 4;outside: 4;pleasant: 4;good: 4;pride: 4;park: 3;restaurant: 3;bar: 3;adnams: 3;clean: 3;staff: 3;people: 3;barman: 2,1498830866,51.7191082418958,-0.29131577338595,The Green Dragon,[],,St Albans,AL2 1RB,37169,http://www.beerintheevening.com/pubs/s/37/37169/Green_Dragon/London_Colney,
66,"Barnet Rd, London Colney, St Albans, Hertfordshire, AL2 1QU",London Colney,19.0,6.6,Sky TV;Jukebox;Karaoke;Pool table;Dartboard;Fruit machines;Food served;Real ale;Outside seating;Dogs allowed;Children allowed;Credit cards accepted;Car park,pub: 15;beer: 8;nice: 8;bar: 7;place: 6;good: 6;black: 5;always: 5;sheep: 5;beers: 4;last: 4;selection: 4;ales: 4;best: 4;decent: 4,1498830867,51.7192231148037,-0.288705546659738,The Bull,[],,St Albans,AL2 1QU,21354,http://www.beerintheevening.com/pubs/s/21/21354/Bull/London_Colney,
67,"Airside, Royal Docks, Newham, London, E16 2PX",Royal Docks,,,,range: 2;limited: 2;lagers: 2;bar: 2;expensive: 1;fine: 1;typical: 1;watching: 1;proper: 1;overpriced: 1;real: 1;help: 1;airside: 1;lcy: 1;runway: 1,1498830867,51.5041468683576,0.0464090374885824,Trattoria Bar,[],Silvertown;North Woolwich,East Ham,E16 2PX,35784,http://www.beerintheevening.com/pubs/s/35/35784/Trattoria_Bar/London_City_Airport,
68,"Unit 1, London Bridge Station, Railway Approach, London, SE1 9SP",Grange,,,Fruit machines;Quiz machines,station: 20;oast: 15;bar: 11;bridge: 11;pub: 10;london: 10;good: 10;toilet: 10;beer: 9;house: 9;toilets: 9;staff: 9;place: 9;one: 8;people: 8,1498830867,51.5046743464673,-0.0860055944699216,The Oast House,[],London Bridge;Monument;Borough,Bermondsey and Old Southwark,SE1 9SP,244,http://www.beerintheevening.com/pubs/s/24/244/Oast_House/London_Bridge_Station,
69,"Airside, Royal Docks, Newham, London, E16 2PX",Royal Docks,,,,5: 1;510: 1;make: 1;prices: 1;current: 1;rating: 1;worth: 1;defo: 1;cheap: 1;look: 1;quite: 1;heathrow: 1;reviews: 1;anyway: 1;without: 1,1498830867,51.5041468683576,0.0464090374885824,Bar Ten 28,[],Silvertown;North Woolwich,East Ham,E16 2PX,35785,http://www.beerintheevening.com/pubs/s/35/35785/Bar_Ten_28/London_City_Airport,
70,"Unit 13, London Bridge Station, Railway Approach, London, SE1 9SP",Grange,,,,bar: 9;station: 8;train: 5;like: 4;bridge: 4;one: 3;people: 3;bad: 3;know: 3;expensive: 3;probably: 3;best: 3;london: 3;order: 3;dont: 3,1498830867,51.5046743464673,-0.0860055944699216,The Bridge Bar,[],London Bridge;Monument;Borough,Bermondsey and Old Southwark,SE1 9SP,271,http://www.beerintheevening.com/pubs/s/27/271/Bridge_Bar/London_Bridge_Station,
71,"98, Bermondsey St, London, SE1 3UB",Grange,,,Sky TV;Jukebox;Fruit machines;Food served;Real ale;Outside seating,pub: 48;good: 37;staff: 30;great: 28;food: 26;bar: 16;nice: 16;like: 15;time: 14;beer: 14;garden: 14;friendly: 12;get: 11;place: 11;one: 9,1498830867,51.5008162010026,-0.0821329456990418,The Woolpack,[],London Bridge;Borough;Tower Hill,Bermondsey and Old Southwark,SE1 3UB,1509,http://www.beerintheevening.com/pubs/s/15/1509/Woolpack/London_Bridge,
72,"Landside, Royal Docks, Newham, London, E16 2PX",Royal Docks,,,,range: 1;expensive: 1;limited: 1;tableservice: 1;lagers: 1;proper: 1;bar: 1;beer: 1,1498830867,51.5041468683576,0.0464090374885824,Coffee Corner,[],Silvertown;North Woolwich,East Ham,E16 2PX,35783,http://www.beerintheevening.com/pubs/s/35/35783/Coffee_Corner/London_City_Airport,
73,"2 Crucifix Lane, London, SE1 3JW",Grange,,,Sky TV;Big screen;Jukebox;Pool table;Fruit machines;Late licence;2am Fridays and Saturdays),bar: 7;thai: 5;place: 4;czar: 4;good: 3;pub: 3;around: 3;street: 2;thats: 2;back: 2;dive: 2;food: 2;late: 2;look: 2;beer: 2,1498830867,51.502160631245,-0.0818603710461373,Suchard,[],London Bridge;Borough;Tower Hill,Bermondsey and Old Southwark,SE1 3JW,14564,http://www.beerintheevening.com/pubs/s/14/14564/Suchard/London_Bridge,
74,"88, Tooley St, London, SE1 2TF",Riverside,48.0,5.6,Real ale,pub: 41;good: 22;bar: 20;london: 17;pint: 17;beer: 15;area: 14;would: 13;place: 13;go: 12;visit: 12;one: 11;toilet: 10;bridge: 10;worth: 10,1498830867,51.5045546649343,-0.0836330591004388,The Shipwrights Arms,[],London Bridge;Monument;Tower Hill,Bermondsey and Old Southwark,SE1 2TF,3657,http://www.beerintheevening.com/pubs/s/36/3657/Shipwrights_Arms/London_Bridge,
75,"22, Southwark St, London Bridge, London, SE1 1TU",Cathedrals,,,Quiz night;Table football;Food served;Sunday roast;Real ale;Credit cards accepted,pub: 77;good: 71;bar: 41;staff: 39;place: 38;service: 35;great: 32;food: 30;busy: 27;get: 26;downstairs: 25;beer: 25;like: 23;area: 21;nice: 20,1498830867,51.5048294814096,-0.0916620177189961,The Southwark Tavern,[],London Bridge;Borough;Cannon Street,Bermondsey and Old Southwark,SE1 1TU,2288,http://www.beerintheevening.com/pubs/s/22/2288/Southwark_Tavern/London_Bridge,
76,"86 Steyne Road, Acton, London, W3 9NU",Acton Central,,,Live music;Karaoke;Pool table;Food served;Outside seating,pub: 33;good: 16;great: 13;bar: 12;old: 10;would: 9;also: 9;back: 9;one: 8;beer: 8;area: 8;new: 8;staff: 8;nice: 8;night: 8,1498830867,51.5091493673992,-0.272897427175469,The Duke Of York,[],Acton Central;Acton Town;Acton,Ealing Central and Acton,W3 9NU,4898,http://www.beerintheevening.com/pubs/s/48/4898/Duke_Of_York/Acton,
77,"1-4, Tooley St, London, SE1 2SY",Riverside,6.0,5.8,,new: 5;robot: 4;good: 4;night: 4;skiver: 3;really: 3;cocktails: 3;things: 2;management: 2;ive: 2;robotic: 2;heard: 2;looks: 2;pub: 2;served: 2,1498830867,51.5031476099251,-0.079527901282409,Wicked,[],London Bridge;Tower Hill;Monument,Bermondsey and Old Southwark,SE1 2SY,1364,http://www.beerintheevening.com/pubs/s/13/1364/Wicked/London_Bridge,
78,"Victoria Rd, London, W3 6UL",East Acton,23.0,6.1,Big screen;Food served;Real ale;Outside seating,pub: 28;good: 15;friday: 12;food: 11;one: 10;dont: 10;rather: 10;always: 10;like: 10;nice: 10;go: 10;bit: 9;night: 9;see: 8;area: 8,1498830867,51.5225872028136,-0.259127495595433,The Castle,[],North Acton;East Acton,Ealing Central and Acton,W3 6UL,4965,http://www.beerintheevening.com/pubs/s/49/4965/Castle/Acton,
79,"1-3 High Street, Acton, London, W3 6NG",South Acton,5.0,5.2,,friday: 4;back: 4;pub: 4;open: 4;bar: 4;crowd: 3;wicked: 3;saturday: 3;crazy: 2;hardhouse: 2;specials: 2;sunday: 2;music: 2;reynolds: 2;club: 2,1498830868,51.5063803698403,-0.264413981040416,The Captain Cook,[],Acton Central;South Acton;Acton Town,Ealing Central and Acton,W3 6NG,7142,http://www.beerintheevening.com/pubs/s/71/7142/Captain_Cook/Acton,
80,"145 High St, Acton, London, W3 6LP",South Acton,13.0,2.8,,old: 7;pub: 7;place: 5;like: 4;guinness: 4;irish: 4;hole: 3;pubs: 3;bit: 3;fight: 3;beer: 2;one: 2;get: 2;mourn: 2;time: 2,1498830868,51.5069413192339,-0.270732987816451,The Clare Inn,[],Acton Central;Acton Town;Acton,Ealing Central and Acton,W3 6LP,4924,http://www.beerintheevening.com/pubs/s/49/4924/Clare_Inn/Acton,
81,"Station Building, Churchfield Road, London, W3 6BH",Acton Central,29.0,6.7,Food served,food: 17;good: 17;great: 15;pub: 14;nice: 9;wine: 8;staff: 8;area: 8;upstairs: 8;one: 7;acton: 7;lovely: 7;room: 7;friendly: 7;went: 7,1498830868,51.5087567127773,-0.263358184187473,The Churchfield,[],Acton Central;South Acton;Acton Town,Ealing Central and Acton,W3 6BH,2969,http://www.beerintheevening.com/pubs/s/29/2969/Churchfield/Acton,
82,"290 High Street, ACTON, London, W3 9BJ",South Acton,16.0,7.1,Live music;Food served;Sunday roast;Cocktails;Outside seating;Late licence;Credit cards accepted;Smoking area;Coach parties welcome;Disabled access;Disabled toilet,place: 10;food: 9;acton: 7;bar: 7;back: 6;great: 5;like: 5;one: 4;music: 4;would: 4;people: 4;choice: 4;good: 4;late: 4;exists: 4,1498830868,51.5084976245774,-0.276884904854077,The Chatsworth Bar,[],Acton Town;Acton;Ealing Common,Ealing Central and Acton,W3 9BJ,29535,http://www.beerintheevening.com/pubs/s/29/29535/Chatsworth_Bar/Acton,
83,"106 High Road, Acton, London, W3 6QX",Acton Central,,,,pub: 6;polish: 4;place: 3;nice: 3;chain: 3;typical: 2;food: 2;poles: 2;vodka: 2;large: 2;want: 2;try: 2;worth: 2;visiting: 2;enough: 2,1498830869,51.5069006709644,-0.268587465760972,Belvedere,[],Acton Central;South Acton;Acton Town,Ealing Central and Acton,W3 6QX,32373,http://www.beerintheevening.com/pubs/s/32/32373/Belvedere/Acton,
84,"264 High Street, Acton, London, W3 9BH",South Acton,,,,well: 4;lanes: 2;range: 2;brewery: 2;brew: 2;pub: 2;super: 2;worth: 2;great: 2;spacious: 1;three: 1;good: 1;hosting: 1;brilliant: 1;yards: 1,1498830869,51.5084727617054,-0.275805071092502,The Aeronaut,[],Acton Town;Acton;Acton Central,Ealing Central and Acton,W3 9BH,45196,http://www.beerintheevening.com/pubs/s/45/45196/Aeronaut/Acton,
85,"2, Churchfield Rd, London, W3 6EG",Acton Central,8.0,6.6,,pub: 9;free: 4;great: 4;try: 3;service: 3;beer: 2;warm: 2;outside: 2;cheap: 2;proper: 2;nice: 2;kind: 2;churchfield: 2;fantastic: 2;go: 2,1498830869,51.5089817905427,-0.263983686709138,The Albion,[],Acton Central;South Acton;Acton Town,Ealing Central and Acton,W3 6EG,4939,http://www.beerintheevening.com/pubs/s/49/4939/Albion/Acton,
86,"Bracondale Road, Abbey Wood, London, SE2 9EN",Abbey Wood,4.0,4.0,,pub: 2;however: 2;windsor: 1;looks: 1;must: 1;like: 1;area: 1;simple: 1;housing: 1;wood: 1;previous: 1;life: 1;place: 1;lawrie: 1;quite: 1,1498830869,51.4903538331861,0.111724063373496,The Jolly Marshman,[],,Erith and Thamesmead,SE2 9EN,28788,http://www.beerintheevening.com/pubs/s/28/28788/Jolly_Marshman/Abbey_Wood,
87,"256 Uxbridge Road, Acton, London, W12 9DS",Askew,,,,,1498830869,51.5065629760216,-0.244060510836753,Acton Vale Club,[],East Acton;Stamford Brook;Goldhawk Road,Hammersmith,W12 9DS,40559,http://www.beerintheevening.com/pubs/s/40/40559/Acton_Vale_Club/Acton,
88,"Berrymead Hall, 2 Berrymead Gardens, Acton, London, W3 8AA",South Acton,,,,,1498830869,51.5061653499001,-0.269335817119309,Acton United Services Club,[],Acton Central;South Acton;Acton Town,Ealing Central and Acton,W3 8AA,40440,http://www.beerintheevening.com/pubs/s/40/40440/Acton_United_Services_Club/Acton,
89,"500 Abbey Road, Abbey Wood, London, SE2 9EZ",Lesnes Abbey,2.0,4.0,,great: 1;loss: 1;closed: 1;place: 1,1498830870,51.4895295330985,0.123008345235382,The Harrow Inn,[],,Erith and Thamesmead,SE2 9EZ,28787,http://www.beerintheevening.com/pubs/s/28/28787/Harrow_Inn/Abbey_Wood,
90,"Grovebury Rd, London, SE2 9BB",Abbey Wood,4.0,6.8,,pub: 8;good: 4;friendly: 4;great: 4;area: 3;like: 2;think: 2;top: 2;nights: 2;dont: 2;dylan: 2;outside: 2;want: 2;karaoke: 2;fosters: 2,1498830870,51.4976422969411,0.114481435287139,The Birchwood,[],,Erith and Thamesmead,SE2 9BB,30084,http://www.beerintheevening.com/pubs/s/30/30084/Birchwood/Abbey_Wood,
91,"30-33 Minories, London, EC3N 1DY",Tower,11.0,3.2,Food served,bar: 8;friday: 3;pub: 3;go: 3;also: 3;good: 3;ok: 3;much: 3;staff: 3;night: 3;im: 3;drunk: 2;pretty: 2;beer: 2;world: 2,1498830870,51.5118257270179,-0.0751564988109507,Bar 38,[],Tower Hill;Aldgate;Aldgate East,Cities of London and Westminster,EC3N 1DY,4846,http://www.beerintheevening.com/pubs/s/48/4846/Bar_38/Aldgate,
92,"1 Mill Hill Road, Acton, London, W3 8JP",South Acton,,,,pub: 7;acton: 5;road: 4;good: 4;stretch: 4;uxbridge: 4;might: 3;certainly: 3;welcome: 3;corner: 2;restaurant80: 2;games: 2;signed: 2;name: 2;goodnessvisit: 2,1498830870,51.5062598062395,-0.273914490917427,Talbot,[],Acton Town;Acton;South Acton,Ealing Central and Acton,W3 8JP,32884,http://www.beerintheevening.com/pubs/s/32/32884/Talbot/Acton,
93,"50.HIGH ST, ACTON, LONDON, LONDON, W36LG",Acton Central,20.0,5.6,TV;Big screen;Jukebox;Karaoke;Pool table;Dartboard;Fruit machines;Food served;Sunday roast;Real ale;Cocktails;Outside seating;Dogs allowed;Children allowed;Credit cards accepted;Smoking area;Function room for hire;Wireless internet access;Air conditioning;Coach parties welcome,pub: 11;bar: 10;good: 7;go: 6;place: 5;karaoke: 5;pool: 5;know: 4;back: 4;dont: 4;acton: 4;used: 4;one: 3;bad: 3;playing: 3,1498830870,51.5067825492262,-0.266070233222137,The Windmill,[],Acton Central,Ealing Central and Acton,W36LG,5044,http://www.beerintheevening.com/pubs/s/50/5044/Windmill/Acton,
94,"133 Whitechapel High Street, Aldgate, London, E1 7PT",Spitalfields & Banglatown,23.0,4.0,TV;Big screen;Dartboard;Food served,pub: 12;staff: 8;food: 8;ha: 8;thai: 7;better: 7;place: 7;good: 7;thorley: 6;ive: 6;would: 5;much: 5;bit: 5;sport: 4;watch: 4,1498830870,51.5153793466949,-0.0725132699729764,The Aldgate Exchange,[],Aldgate East;Aldgate;Tower Hill,Bethnal Green and Bow,E1 7PT,5845,http://www.beerintheevening.com/pubs/s/58/5845/Aldgate_Exchange/Aldgate,
95,"Station Building, Churchfield Road, Acton, London, W3 6BH",Acton Central,,,,food: 7;pub: 6;place: 5;good: 5;much: 5;staff: 5;lovely: 4;area: 4;tapas: 4;say: 4;live: 3;tasty: 3;acton: 3;service: 3;great: 3,1498830870,51.5087567127773,-0.263358184187473,The Station House,[],Acton Central;South Acton;Acton Town,Ealing Central and Acton,W3 6BH,41155,http://www.beerintheevening.com/pubs/s/41/41155/Station_House/Acton,
96,"106 High Road, Acton, London, W3 6QX",Acton Central,9.0,5.8,Live music;Sunday roast,pub: 6;great: 6;good: 5;music: 4;southern: 4;polish: 4;would: 4;going: 4;cross: 4;place: 3;sunday: 3;belvedere: 3;wicked: 3;nice: 3;b: 3,1498830870,51.5069006709644,-0.268587465760972,The Southern Cross,[],Acton Central;South Acton;Acton Town,Ealing Central and Acton,W3 6QX,5838,http://www.beerintheevening.com/pubs/s/58/5838/Southern_Cross/Acton,
97,"211 High Street, Acton, London, W3 9DD",South Acton,,,Live music;Sky TV;Big screen;Pool table,pub: 10;nice: 5;good: 5;time: 5;place: 4;old: 4;back: 4;nothing: 3;irish: 3;dont: 3;one: 2;really: 2;live: 2;think: 2;draught: 2,1498830870,51.5073825416265,-0.272603987202034,The Six Bells,[],Acton Central;Acton Town;Acton,Ealing Central and Acton,W3 9DD,1076,http://www.beerintheevening.com/pubs/s/10/1076/Six_Bells/Acton,
98,"2 Market Place, Acton, London, W3 6QS",Acton Central,,,Sky TV;Big screen;Quiz machines,pub: 8;place: 6;table: 4;pool: 4;back: 4;irish: 4;friendly: 4;though: 4;street: 3;like: 3;guinness: 3;travellers: 3;pint: 3;traditional: 3;low: 3,1498830870,51.507935236697,-0.271055610991439,The Sheepwalk Tavern,[],Acton Central;Acton Town;Acton,Ealing Central and Acton,W3 6QS,4896,http://www.beerintheevening.com/pubs/s/48/4896/Sheepwalk_Tavern/Acton,
99,"11-13 Churchfield Road, London, W3 6BD",Acton Central,35.0,6.1,Food served;Sunday roast;Real ale;Outside seating,good: 41;food: 40;pub: 33;acton: 22;bar: 20;staff: 20;place: 20;rocket: 18;really: 16;service: 16;great: 15;nice: 14;wine: 13;atmosphere: 13;go: 13,1498830870,51.5086389587669,-0.264515490663428,The Rocket,[],Acton Central;South Acton;Acton Town,Ealing Central and Acton,W3 6BD,2495,http://www.beerintheevening.com/pubs/s/24/2495/Rocket/Acton,
100,"264 High Street, Acton, London, W3 9BH",South Acton,,,Live music,good: 40;place: 39;great: 29;go: 27;dont: 25;people: 22;pub: 19;get: 18;like: 17;back: 16;night: 16;time: 15;band: 14;best: 14;bar: 14,1498830871,51.5084727617054,-0.275805071092502,The Redback,[],Acton Town;Acton;Acton Central,Ealing Central and Acton,W3 9BH,2101,http://www.beerintheevening.com/pubs/s/21/2101/Redback/Acton,
101,"281 High Street, Acton, London, W3 9BS",,,,Food served;Real ale;Outside seating;Wireless internet access,good: 28;pub: 28;bar: 15;get: 13;service: 13;beer: 12;wetherspoons: 12;staff: 12;nice: 12;one: 11;pint: 11;time: 10;busy: 10;place: 10;night: 10,1498830871,,,The Red Lion and Pineapple,[],Acton Town;Acton;Ealing Common,,W3 9BS,2092,http://www.beerintheevening.com/pubs/s/20/2092/Red_Lion_and_Pineapple/Acton,
102,"187-189 High Street, Acton, London, W3 9DJ",South Acton,,,Quiz night;Live music;Quiz machines;Table football,food: 6;like: 5;beer: 5;fake: 5;good: 5;back: 5;place: 4;bar: 4;atmosphere: 4;pub: 4;go: 4;day: 3;sport: 3;even: 3;years: 2,1498830871,51.5072345758341,-0.271716168887609,The Puzzle,[],Acton Central;Acton Town;Acton,Ealing Central and Acton,W3 9DJ,4893,http://www.beerintheevening.com/pubs/s/48/4893/Puzzle/Acton,
103,"61 Gunnersbury Lane, Acton, London, W3 8ED",South Acton,,,Sky TV;Big screen;Pool table;Quiz machines;Food served;Outside seating,pub: 20;good: 15;bar: 13;beer: 11;food: 10;back: 10;mill: 9;acton: 9;place: 9;friendly: 9;average: 8;garden: 8;pubs: 8;used: 8;get: 7,1498830871,51.5061393394133,-0.277953718342977,The Mill Hill,[],Acton Town;Acton;Ealing Common,Ealing Central and Acton,W3 8ED,4892,http://www.beerintheevening.com/pubs/s/48/4892/Mill_Hill/Acton,
104,"222, Horn Lane, London, W3 6TG",East Acton,11.0,5.6,,pub: 16;friendly: 8;place: 6;acton: 5;good: 5;back: 5;irish: 5;pool: 4;door: 4;staff: 4;like: 4;people: 4;day: 4;nice: 4;locals: 4,1498830871,51.5178424941974,-0.266024994910835,The Leamington,[],North Acton;West Acton;Acton Central,Ealing Central and Acton,W3 6TG,2556,http://www.beerintheevening.com/pubs/s/25/2556/Leamington/Acton,
105,"1 Broadway / Gunnersbury Lane, London, W3 8HR",Turnham Green,7.0,7.3,Food served,place: 12;food: 7;mauritian: 4;like: 3;one: 3;really: 3;little: 3;good: 3;town: 3;acton: 3;get: 3;drinks: 3;friendly: 3;usual: 2;road: 2,1498830871,51.502349673944,-0.281367268803086,La Virginie,[],,Brentford and Isleworth,W3 8HR,31031,http://www.beerintheevening.com/pubs/s/31/31031/La_Virginie/Acton,
106,"214, High St, Acton, London, W3 9NX",Acton Central,35.0,6.9,Big screen;Food served;Real ale;Outside seating;Children allowed;Function room for hire,pub: 51;good: 16;fullers: 15;would: 13;acton: 12;great: 12;food: 12;like: 10;beer: 9;friendly: 9;staff: 9;place: 9;get: 8;well: 8;new: 8,1498830871,51.5080055589725,-0.273387393267271,The Kings Head,[],Acton Central;Acton Town;Acton,Ealing Central and Acton,W3 9NX,3055,http://www.beerintheevening.com/pubs/s/30/3055/Kings_Head/Acton,
107,"Alexandra Palace, Alexandra Palace Way, Wood Green, London, N22 7AY",Alexandra,24.0,3.4,Outside seating,pub: 14;views: 12;great: 10;london: 9;like: 8;food: 8;told: 8;could: 8;service: 8;park: 7;dont: 7;pint: 6;much: 6;good: 6;one: 5,1498830871,51.594480935154,-0.130527069891014,The Phoenix,[],,Hornsey and Wood Green,N22 7AY,6337,http://www.beerintheevening.com/pubs/s/63/6337/Phoenix/Alexandra_Palace,
108,"The Vale, Acton, London, W3 7JT",East Acton,14.0,3.7,Live music;TV;Sky TV;Big screen;Pool table;Dartboard;Fruit machines;Food served;Outside seating;Dogs allowed;Children allowed;Late licence;Credit cards accepted;Car park;Smoking area;Function room for hire,pub: 9;always: 5;one: 3;big: 3;well: 3;night: 3;wouldnt: 3;fun: 3;beer: 2;place: 2;years: 2;anyone: 2;went: 2;used: 2;fancy: 2,1498830871,51.5066433251218,-0.259706415232034,The Kings Arms,[],Acton Central;South Acton;Turnham Green,Ealing Central and Acton,W3 7JT,12015,http://www.beerintheevening.com/pubs/s/12/12015/Kings_Arms/Acton,http://www.kingsarmspub.info
