,address,bite_number_ratings,bite_user_rating,facilities,last_scraped,name,nearby_train_stations,nearby_tube_stations,source_pub_id,source_url,website
75,"22, Southwark St, London Bridge, London, SE1 1TU",,,"['Quiz night', 'Table football', 'Food served', 'Sunday roast', 'Real ale', 'Credit cards accepted']",1498830867,The Southwark Tavern,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Cannon Street'}]",2288,http://www.beerintheevening.com/pubs/s/22/2288/Southwark_Tavern/London_Bridge,
76,"86 Steyne Road, Acton, London, W3 9NU",,,"['Live music', 'Karaoke (Thursdays)', 'Pool table (1)', 'Food served', 'Outside seating']",1498830867,The Duke Of York,[],"[{'distance': '0.4 miles', 'name': 'Acton Central'}, {'distance': '0.6 miles', 'name': 'Acton Town'}, {'distance': '0.6 miles', 'name': 'Acton'}]",4898,http://www.beerintheevening.com/pubs/s/48/4898/Duke_Of_York/Acton,
77,"1-4, Tooley St, London, SE1 2SY",6.0,5.8,[''],1498830867,Wicked,[],"[{'distance': '0.4 miles', 'name': 'London Bridge'}, {'distance': '0.5 miles', 'name': 'Tower Hill'}, {'distance': '0.7 miles', 'name': 'Monument'}]",1364,http://www.beerintheevening.com/pubs/s/13/1364/Wicked/London_Bridge,
78,"Victoria Rd, London, W3 6UL",23.0,6.1,"['Big screen', 'Food served', 'Real ale', 'Outside seating']",1498830867,The Castle,[],"[{'distance': '0.1 miles', 'name': 'North Acton'}, {'distance': '0.7 miles', 'name': 'East Acton'}]",4965,http://www.beerintheevening.com/pubs/s/49/4965/Castle/Acton,
79,"1-3 High Street, Acton, London, W3 6NG",5.0,5.2,[''],1498830868,The Captain Cook,[],"[{'distance': '0.2 miles', 'name': 'Acton Central'}, {'distance': '0.6 miles', 'name': 'South Acton'}, {'distance': '0.8 miles', 'name': 'Acton Town'}]",7142,http://www.beerintheevening.com/pubs/s/71/7142/Captain_Cook/Acton,
80,"145 High St, Acton, London, W3 6LP",13.0,2.8,[''],1498830868,The Clare Inn,[],"[{'distance': '0.4 miles', 'name': 'Acton Central'}, {'distance': '0.5 miles', 'name': 'Acton Town'}, {'distance': '0.5 miles', 'name': 'Acton'}]",4924,http://www.beerintheevening.com/pubs/s/49/4924/Clare_Inn/Acton,
81,"Station Building, Churchfield Road, London, W3 6BH",29.0,6.7,['Food served'],1498830868,The Churchfield,[],"[{'distance': '0 miles', 'name': 'Acton Central'}, {'distance': '0.8 miles', 'name': 'South Acton'}, {'distance': '0.9 miles', 'name': 'Acton Town'}]",2969,http://www.beerintheevening.com/pubs/s/29/2969/Churchfield/Acton,
82,"290 High Street, ACTON, London, W3 9BJ",16.0,7.1,"['Live music (DJ FRI & SAT 9.00 PM TO 2.00 AM)', 'Food served', 'Sunday roast', 'Cocktails', 'Outside seating', 'Late licence (FRI-SAT 11.00 AM TO 2.30 AM)', 'Credit cards accepted', 'Smoking area', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",1498830868,The Chatsworth Bar,[],"[{'distance': '0.4 miles', 'name': 'Acton Town'}, {'distance': '0.4 miles', 'name': 'Acton'}, {'distance': '0.5 miles', 'name': 'Ealing Common'}]",29535,http://www.beerintheevening.com/pubs/s/29/29535/Chatsworth_Bar/Acton,
83,"106 High Road, Acton, London, W3 6QX",,,[''],1498830869,Belvedere,[],"[{'distance': '0.3 miles', 'name': 'Acton Central'}, {'distance': '0.6 miles', 'name': 'South Acton'}, {'distance': '0.6 miles', 'name': 'Acton Town'}]",32373,http://www.beerintheevening.com/pubs/s/32/32373/Belvedere/Acton,
84,"264 High Street, Acton, London, W3 9BH",,,[''],1498830869,The Aeronaut,[],"[{'distance': '0.5 miles', 'name': 'Acton Town'}, {'distance': '0.5 miles', 'name': 'Acton'}, {'distance': '0.6 miles', 'name': 'Acton Central'}]",45196,http://www.beerintheevening.com/pubs/s/45/45196/Aeronaut/Acton,
85,"2, Churchfield Rd, London, W3 6EG",8.0,6.6,[''],1498830869,The Albion,[],"[{'distance': '0.1 miles', 'name': 'Acton Central'}, {'distance': '0.8 miles', 'name': 'South Acton'}, {'distance': '0.9 miles', 'name': 'Acton Town'}]",4939,http://www.beerintheevening.com/pubs/s/49/4939/Albion/Acton,
86,"Bracondale Road, Abbey Wood, London, SE2 9EN",4.0,4.0,[''],1498830869,The Jolly Marshman,[],[],28788,http://www.beerintheevening.com/pubs/s/28/28788/Jolly_Marshman/Abbey_Wood,
87,"256 Uxbridge Road, Acton, London, W12 9DS",,,[''],1498830869,Acton Vale Club,[],"[{'distance': '0.8 miles', 'name': 'East Acton'}, {'distance': '0.9 miles', 'name': 'Stamford Brook'}, {'distance': '0.9 miles', 'name': 'Goldhawk Road'}]",40559,http://www.beerintheevening.com/pubs/s/40/40559/Acton_Vale_Club/Acton,
88,"Berrymead Hall, 2 Berrymead Gardens, Acton, London, W3 8AA",,,[''],1498830869,Acton United Services Club,[],"[{'distance': '0.4 miles', 'name': 'Acton Central'}, {'distance': '0.5 miles', 'name': 'South Acton'}, {'distance': '0.6 miles', 'name': 'Acton Town'}]",40440,http://www.beerintheevening.com/pubs/s/40/40440/Acton_United_Services_Club/Acton,
89,"500 Abbey Road, Abbey Wood, London, SE2 9EZ",2.0,4.0,[''],1498830870,The Harrow Inn,[],[],28787,http://www.beerintheevening.com/pubs/s/28/28787/Harrow_Inn/Abbey_Wood,
90,"Grovebury Rd, London, SE2 9BB",4.0,6.8,[''],1498830870,The Birchwood,[],[],30084,http://www.beerintheevening.com/pubs/s/30/30084/Birchwood/Abbey_Wood,
91,"30-33 Minories, London, EC3N 1DY",11.0,3.2,['Food served'],1498830870,Bar 38,[],"[{'distance': '0.2 miles', 'name': 'Tower Hill'}, {'distance': '0.2 miles', 'name': 'Aldgate'}, {'distance': '0.3 miles', 'name': 'Aldgate East'}]",4846,http://www.beerintheevening.com/pubs/s/48/4846/Bar_38/Aldgate,
92,"1 Mill Hill Road, Acton, London, W3 8JP",,,[''],1498830870,Talbot,[],"[{'distance': '0.4 miles', 'name': 'Acton Town'}, {'distance': '0.4 miles', 'name': 'Acton'}, {'distance': '0.5 miles', 'name': 'South Acton'}]",32884,http://www.beerintheevening.com/pubs/s/32/32884/Talbot/Acton,
93,"50.HIGH ST, ACTON, LONDON, LONDON, W36LG",20.0,5.6,"['TV', 'Big screen', 'Jukebox', 'Karaoke (Once a month. see pub for details)', 'Pool table (2)', 'Dartboard (1)', 'Fruit machines (1)', 'Food served (ALL DAY EVERY DAY)', 'Sunday roast', 'Real ale (IPA. AND MANY MORE)', 'Cocktails', 'Outside seating (Beer Garden)', 'Dogs allowed', 'Children allowed', 'Credit cards accepted', 'Smoking area', 'Function room for hire', 'Wireless internet access', 'Air conditioning', 'Coach parties welcome']",1498830870,The Windmill,[],"[{'distance': 'South Acton', 'name': 'Acton Central'}]",5044,http://www.beerintheevening.com/pubs/s/50/5044/Windmill/Acton,
94,"133 Whitechapel High Street, Aldgate, London, E1 7PT",23.0,4.0,"['TV', 'Big screen', 'Dartboard', 'Food served']",1498830870,The Aldgate Exchange,[],"[{'distance': '0 miles', 'name': 'Aldgate East'}, {'distance': '0.2 miles', 'name': 'Aldgate'}, {'distance': '0.5 miles', 'name': 'Tower Hill'}]",5845,http://www.beerintheevening.com/pubs/s/58/5845/Aldgate_Exchange/Aldgate,
95,"Station Building, Churchfield Road, Acton, London, W3 6BH",,,[''],1498830870,The Station House,[],"[{'distance': '0 miles', 'name': 'Acton Central'}, {'distance': '0.8 miles', 'name': 'South Acton'}, {'distance': '0.9 miles', 'name': 'Acton Town'}]",41155,http://www.beerintheevening.com/pubs/s/41/41155/Station_House/Acton,
96,"106 High Road, Acton, London, W3 6QX",9.0,5.8,"['Live music', 'Sunday roast']",1498830870,The Southern Cross,[],"[{'distance': '0.3 miles', 'name': 'Acton Central'}, {'distance': '0.6 miles', 'name': 'South Acton'}, {'distance': '0.6 miles', 'name': 'Acton Town'}]",5838,http://www.beerintheevening.com/pubs/s/58/5838/Southern_Cross/Acton,
97,"211 High Street, Acton, London, W3 9DD",,,"['Live music', 'Sky TV', 'Big screen', 'Pool table (1)']",1498830870,The Six Bells,[],"[{'distance': '0.5 miles', 'name': 'Acton Central'}, {'distance': '0.5 miles', 'name': 'Acton Town'}, {'distance': '0.5 miles', 'name': 'Acton'}]",1076,http://www.beerintheevening.com/pubs/s/10/1076/Six_Bells/Acton,
98,"2 Market Place, Acton, London, W3 6QS",,,"['Sky TV', 'Big screen', 'Quiz machines (Golden Tee)']",1498830870,The Sheepwalk Tavern,[],"[{'distance': '0.4 miles', 'name': 'Acton Central'}, {'distance': '0.6 miles', 'name': 'Acton Town'}, {'distance': '0.6 miles', 'name': 'Acton'}]",4896,http://www.beerintheevening.com/pubs/s/48/4896/Sheepwalk_Tavern/Acton,
99,"11-13 Churchfield Road, London, W3 6BD",35.0,6.1,"['Food served', 'Sunday roast', 'Real ale', 'Outside seating']",1498830870,The Rocket,[],"[{'distance': '0.1 miles', 'name': 'Acton Central'}, {'distance': '0.7 miles', 'name': 'South Acton'}, {'distance': '0.8 miles', 'name': 'Acton Town'}]",2495,http://www.beerintheevening.com/pubs/s/24/2495/Rocket/Acton,
100,"264 High Street, Acton, London, W3 9BH",,,['Live music'],1498830871,The Redback,[],"[{'distance': '0.5 miles', 'name': 'Acton Town'}, {'distance': '0.5 miles', 'name': 'Acton'}, {'distance': '0.6 miles', 'name': 'Acton Central'}]",2101,http://www.beerintheevening.com/pubs/s/21/2101/Redback/Acton,
101,"281 High Street, Acton, London, W3 9BS",,,"['Food served', 'Real ale', 'Outside seating', 'Wireless internet access (provided by The Cloud)']",1498830871,The Red Lion and Pineapple,[],"[{'distance': '0.4 miles', 'name': 'Acton Town'}, {'distance': '0.4 miles', 'name': 'Acton'}, {'distance': '0.6 miles', 'name': 'Ealing Common'}]",2092,http://www.beerintheevening.com/pubs/s/20/2092/Red_Lion_and_Pineapple/Acton,
102,"187-189 High Street, Acton, London, W3 9DJ",,,"['Quiz night (Tuesday)', 'Live music (bands on Fridays)', ""Quiz machines (Pharoah's Treasure)"", 'Table football']",1498830871,The Puzzle,[],"[{'distance': '0.4 miles', 'name': 'Acton Central'}, {'distance': '0.5 miles', 'name': 'Acton Town'}, {'distance': '0.5 miles', 'name': 'Acton'}]",4893,http://www.beerintheevening.com/pubs/s/48/4893/Puzzle/Acton,
103,"61 Gunnersbury Lane, Acton, London, W3 8ED",,,"['Sky TV', 'Big screen', 'Pool table (1)', 'Quiz machines (Golden Tee)', 'Food served', 'Outside seating']",1498830871,The Mill Hill,[],"[{'distance': '0.3 miles', 'name': 'Acton Town'}, {'distance': '0.3 miles', 'name': 'Acton'}, {'distance': '0.6 miles', 'name': 'Ealing Common'}]",4892,http://www.beerintheevening.com/pubs/s/48/4892/Mill_Hill/Acton,
104,"222, Horn Lane, London, W3 6TG",11.0,5.6,[''],1498830871,The Leamington,[],"[{'distance': '0.5 miles', 'name': 'North Acton'}, {'distance': '0.7 miles', 'name': 'West Acton'}, {'distance': '0.7 miles', 'name': 'Acton Central'}]",2556,http://www.beerintheevening.com/pubs/s/25/2556/Leamington/Acton,
105,"1 Broadway / Gunnersbury Lane, London, W3 8HR",7.0,7.3,['Food served'],1498830871,La Virginie,[],[],31031,http://www.beerintheevening.com/pubs/s/31/31031/La_Virginie/Acton,
106,"214, High St, Acton, London, W3 9NX",35.0,6.9,"['Big screen', 'Food served', 'Real ale', 'Outside seating', 'Children allowed', 'Function room for hire']",1498830871,The Kings Head,[],"[{'distance': '0.5 miles', 'name': 'Acton Central'}, {'distance': '0.5 miles', 'name': 'Acton Town'}, {'distance': '0.5 miles', 'name': 'Acton'}]",3055,http://www.beerintheevening.com/pubs/s/30/3055/Kings_Head/Acton,
107,"Alexandra Palace, Alexandra Palace Way, Wood Green, London, N22 7AY",24.0,3.4,['Outside seating'],1498830871,The Phoenix,[],[],6337,http://www.beerintheevening.com/pubs/s/63/6337/Phoenix/Alexandra_Palace,
108,"The Vale, Acton, London, W3 7JT",14.0,3.7,"['Live music', 'TV', 'Sky TV', 'Big screen', 'Pool table', 'Dartboard', 'Fruit machines', 'Food served', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Car park', 'Smoking area', 'Function room for hire']",1498830871,The Kings Arms,[],"[{'distance': '0.2 miles', 'name': 'Acton Central'}, {'distance': '0.7 miles', 'name': 'South Acton'}, {'distance': '0.9 miles', 'name': 'Turnham Green'}]",12015,http://www.beerintheevening.com/pubs/s/12/12015/Kings_Arms/Acton,http://www.kingsarmspub.info
109,"2 St Clements Lane, London, WC2A 2HA",,,['Real ale'],1498830872,Ye Olde White Horse,[],"[{'distance': '0.2 miles', 'name': 'Holborn'}, {'distance': '0.3 miles', 'name': 'Temple'}, {'distance': '0.4 miles', 'name': 'Covent Garden'}]",1107,http://www.beerintheevening.com/pubs/s/11/1107/Ye_Olde_White_Horse/Aldwych,
110,"2, Crutched Friars, London, EC3N 2HT",6.0,4.3,"['Live music', 'Big screen', 'Pool table', 'Food served (Bar Snacks)', 'Late licence', 'Credit cards accepted', 'Function room for hire', 'Air conditioning']",1498830872,Departure Bar and Restaurant,[],"[{'distance': '0.2 miles', 'name': 'Aldgate'}, {'distance': '0.2 miles', 'name': 'Tower Hill'}, {'distance': '0.3 miles', 'name': 'Aldgate East'}]",28323,http://www.beerintheevening.com/pubs/s/28/28323/Departure_Bar_and_Restaurant/Aldgate_Tower_Hill,
111,"27, Minories, London, EC3N 1DE",,,"['Sky TV', 'Fruit machines', 'Food served (12-3pm)', 'Real ale']",1498830872,Ye Three Lords,[],"[{'distance': '0.1 miles', 'name': 'Aldgate'}, {'distance': '0.2 miles', 'name': 'Tower Hill'}, {'distance': '0.2 miles', 'name': 'Aldgate East'}]",3107,http://www.beerintheevening.com/pubs/s/31/3107/Ye_Three_Lords/Aldgate,
112,"Creechurch Lane, London, London, EC3A 5AY",4.0,6.5,"['Sky TV', 'Big screen', 'Food served', 'Real ale']",1498830872,The Poet Restaurant and Bar,[],"[{'distance': '0.2 miles', 'name': 'Aldgate'}, {'distance': '0.3 miles', 'name': 'Tower Hill'}, {'distance': '0.3 miles', 'name': 'Aldgate East'}]",17737,http://www.beerintheevening.com/pubs/s/17/17737/Poet_Restaurant_and_Bar/Aldgate,
113,"1, Little Somerset St, London, E1 8AH",55.0,6.8,[''],1498830872,The Still and Star,[],"[{'distance': '0.1 miles', 'name': 'Aldgate'}, {'distance': '0.1 miles', 'name': 'Aldgate East'}, {'distance': '0.3 miles', 'name': 'Tower Hill'}]",6294,http://www.beerintheevening.com/pubs/s/62/6294/Still_and_Star/Aldgate,
114,"21, Alie St, London, E1 8DA",21.0,6.5,['Real ale'],1498830872,The White Swan,[],"[{'distance': '0.1 miles', 'name': 'Aldgate East'}, {'distance': '0.2 miles', 'name': 'Aldgate'}, {'distance': '0.4 miles', 'name': 'Tower Hill'}]",3749,http://www.beerintheevening.com/pubs/s/37/3749/White_Swan/Aldgate,
115,"94 Middlesex Street, Aldgate, London, E1 7DA",,,[''],1498830872,The Pipeline Bar,[],"[{'distance': '0.1 miles', 'name': 'Aldgate'}, {'distance': '0.2 miles', 'name': 'Aldgate East'}, {'distance': '0.3 miles', 'name': 'Liverpool Street'}]",40065,http://www.beerintheevening.com/pubs/s/40/40065/Pipeline_Bar/Aldgate,
116,"80-84 Leadenhall Street, Aldgate, London, EC3A 3DH",,,[''],1498830872,Pause,[],"[{'distance': '0.2 miles', 'name': 'Aldgate'}, {'distance': '0.3 miles', 'name': 'Tower Hill'}, {'distance': '0.3 miles', 'name': 'Aldgate East'}]",42641,http://www.beerintheevening.com/pubs/s/42/42641/Pause/Aldgate,
117,"6-8 Creechurch Lane, London, EC3A 5AY",,,"['Jukebox', 'Pool table', 'Real ale', 'Cocktails', 'Outside seating', 'Function room for hire', 'Air conditioning', 'Coach parties welcome', 'Disabled toilet']",1498830872,The Old Tea Warehouse,[],"[{'distance': '0.2 miles', 'name': 'Aldgate'}, {'distance': '0.3 miles', 'name': 'Tower Hill'}, {'distance': '0.3 miles', 'name': 'Aldgate East'}]",7768,http://www.beerintheevening.com/pubs/s/77/7768/Old_Tea_Warehouse/Aldgate,
118,"124-127 Minories, London, EC3N 1NT",,,[''],1498830873,Mary Janes,[],"[{'distance': '0.1 miles', 'name': 'Aldgate'}, {'distance': '0.2 miles', 'name': 'Tower Hill'}, {'distance': '0.3 miles', 'name': 'Aldgate East'}]",31851,http://www.beerintheevening.com/pubs/s/31/31851/Mary_Janes/Aldgate,
119,"50 Middlesex St, London, E1 7EX",30.0,5.9,[''],1498830873,The Market Trader,[],"[{'distance': '0.1 miles', 'name': 'Aldgate'}, {'distance': '0.1 miles', 'name': 'Aldgate East'}, {'distance': '0.4 miles', 'name': 'Liverpool Street'}]",28376,http://www.beerintheevening.com/pubs/s/28/28376/Market_Trader/Aldgate,
120,"17-19 Archway Rd, Highgate, London, London, N19 3TX",39.0,5.7,"['Quiz night', 'Live music (Regular Jazz and Acoustic Nights)', 'TV', 'Sky TV', 'Big screen', 'Quiz machines', 'Food served', 'Sunday roast', 'Gluten free meals available', 'Real ale', 'Cocktails', 'Dogs allowed', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Wireless internet access']",1498830873,The Charlotte Despard,[],"[{'distance': '0.2 miles', 'name': 'Archway'}, {'distance': '0.8 miles', 'name': 'Highgate'}, {'distance': '0.9 miles', 'name': 'Tuffnell Park'}]",4353,http://www.beerintheevening.com/pubs/s/43/4353/Charlotte_Despard/Archway,http://www.thecharlottedespard.co.uk
121,"Archway Close, Archway Road, London, N19 3TD",,,"['Live music', 'TV', 'Fruit machines', 'Food served', 'Outside seating', 'Credit cards accepted']",1498830873,The Archway Tavern,[],"[{'distance': '0.1 miles', 'name': 'Archway'}, {'distance': '0.7 miles', 'name': 'Tuffnell Park'}]",2182,http://www.beerintheevening.com/pubs/s/21/2182/Archway_Tavern/Archway,
122,"56, Upper St, London, N1 0NY",31.0,2.9,[''],1498830873,The Walkabout,[],"[{'distance': '0.3 miles', 'name': 'Angel'}, {'distance': '0.7 miles', 'name': 'Highbury and Islington'}]",4310,http://www.beerintheevening.com/pubs/s/43/4310/Walkabout/Angel_Islington,
123,"39 Queens Head Street, London, N1 8NQ",,,"['Quiz night (Wednesday)', 'Pool table', 'Food served', 'Sunday roast']",1498830873,The Mucky Pup,[],"[{'distance': '0.4 miles', 'name': 'Angel'}, {'distance': '0.7 miles', 'name': 'Highbury and Islington'}, {'distance': '0.9 miles', 'name': 'Old Street'}]",5169,http://www.beerintheevening.com/pubs/s/51/5169/Mucky_Pup/Angel_Islington,
124,"16, Elia St, London, N1 8DE",17.0,6.8,"['Food served', 'Sunday roast', 'Real ale']",1498830873,The Prince Albert,[],"[{'distance': '0.2 miles', 'name': 'Angel'}, {'distance': '0.8 miles', 'name': 'Old Street'}, {'distance': '0.9 miles', 'name': 'Farringdon'}]",11311,http://www.beerintheevening.com/pubs/s/11/11311/Prince_Albert/Angel_Islington,
125,"184-186 Pentonville Road, Angel, Islington, London, London, N1 9JP",,,[''],1498830873,The Long Hope,[],"[{'distance': '0.3 miles', 'name': ""King's Cross St. Pancras""}, {'distance': '0.5 miles', 'name': 'Angel'}, {'distance': '0.7 miles', 'name': 'Russell Square'}]",32071,http://www.beerintheevening.com/pubs/s/32/32071/Long_Hope/Angel_Islington,
126,"59 Upper Street, Islington, London, N1 0NY",,,"['Sky TV', 'Big screen', 'Quiz machines (Multi)', 'Food served', 'Outside seating']",1498830873,O'Neills,[],"[{'distance': '0.3 miles', 'name': 'Angel'}, {'distance': '0.7 miles', 'name': 'Highbury and Islington'}]",1975,http://www.beerintheevening.com/pubs/s/19/1975/ONeills/Angel_Islington,
127,"73, White Lion St, London, N1 9PF",19.0,5.2,['Late licence'],1498830873,Jay Cubed,[],"[{'distance': '0.1 miles', 'name': 'Angel'}, {'distance': '0.8 miles', 'name': ""King's Cross St. Pancras""}, {'distance': '1 mile', 'name': 'Farringdon'}]",2494,http://www.beerintheevening.com/pubs/s/24/2494/Jay_Cubed/Angel_Islington,
128,"Unit 5-6, Parkfield Street, London, N1 0PS",25.0,5.1,"['Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498830873,The Glass Works,[],"[{'distance': '0.1 miles', 'name': 'Angel'}, {'distance': '0.8 miles', 'name': ""King's Cross St. Pancras""}, {'distance': '0.9 miles', 'name': 'Highbury and Islington'}]",4777,http://www.beerintheevening.com/pubs/s/47/4777/Glass_Works/Angel_Islington,
129,"72, Upper St, Islington Green, London, N1 0NY",16.0,6.2,"['Food served', 'Cocktails']",1498830873,Cuba Libre,[],"[{'distance': '0.3 miles', 'name': 'Angel'}, {'distance': '0.7 miles', 'name': 'Highbury and Islington'}]",7921,http://www.beerintheevening.com/pubs/s/79/7921/Cuba_Libre/Angel_Islington,
