,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
61,"2, St. Thomas St, London, SE1 9RS",Chaucer,,,"['Food served (home-made)', 'Real ale', 'Outside seating (cosy beer garden at rear)', 'Wireless internet access (provided by The Cloud)']",1498830866,51.5046544219214,-0.0886433538602825,The Bunch of Grapes,[],"[{'name': 'London Bridge', 'distance': '0.1 miles'}, {'name': 'Borough', 'distance': '0.4 miles'}, {'name': 'Monument', 'distance': '0.5 miles'}]",Bermondsey and Old Southwark,SE1 9RS,4920,http://www.beerintheevening.com/pubs/s/49/4920/Bunch_of_Grapes/London_Bridge,
62,"48/50 Tooley Street, London Bridge, London, SE1 2SZ",Riverside,,,[''],1498830866,51.505030381561,-0.0846794064852038,Cooperage,[],"[{'name': 'London Bridge', 'distance': '0.1 miles'}, {'name': 'Monument', 'distance': '0.4 miles'}, {'name': 'Borough', 'distance': '0.4 miles'}]",Bermondsey and Old Southwark,SE1 2SZ,33564,http://www.beerintheevening.com/pubs/s/33/33564/Cooperage/London_Bridge,
63,"10-18, London Bridge St, London, SE1 9SG",Grange,8.0,4.8,[''],1498830866,51.5049619699134,-0.0876506368678189,The Borough Bar and Dining,[],"[{'name': 'London Bridge', 'distance': '0.1 miles'}, {'name': 'Borough', 'distance': '0.4 miles'}, {'name': 'Monument', 'distance': '0.4 miles'}]",Bermondsey and Old Southwark,SE1 9SG,7913,http://www.beerintheevening.com/pubs/s/79/7913/Borough_Bar_and_Dining/London_Bridge,
64,"111 High Street, London Colney, St Albans, Hertfordshire, AL2 1RG",London Colney,,,[''],1498830866,51.7215422946825,-0.293598397678115,The Golden Lion,[],[],St Albans,AL2 1RG,39874,http://www.beerintheevening.com/pubs/s/39/39874/Golden_Lion/London_Colney,
65,"Waterside, London Colney, Hertfordshire, AL2 1RB",London Colney,,,[''],1498830866,51.7191082418958,-0.29131577338595,The Green Dragon,[],[],St Albans,AL2 1RB,37169,http://www.beerintheevening.com/pubs/s/37/37169/Green_Dragon/London_Colney,
66,"Barnet Rd, London Colney, St Albans, Hertfordshire, AL2 1QU",London Colney,19.0,6.6,"['Sky TV', 'Jukebox', 'Karaoke (Saturdays once a month)', 'Pool table (Pool Team)', 'Dartboard (Darts Team)', 'Fruit machines', 'Food served (Lunches 12-3. Curry night weds. Once a month)', 'Real ale', 'Outside seating (Secluded beer garden)', 'Dogs allowed', 'Children allowed (In the garden Play area)', 'Credit cards accepted', 'Car park']",1498830867,51.7192231148037,-0.288705546659738,The Bull,[],[],St Albans,AL2 1QU,21354,http://www.beerintheevening.com/pubs/s/21/21354/Bull/London_Colney,
67,"Airside, Royal Docks, Newham, London, E16 2PX",Royal Docks,,,[''],1498830867,51.5041468683576,0.0464090374885824,Trattoria Bar,[],"[{'name': 'Silvertown', 'distance': '0.2 miles'}, {'name': 'North Woolwich', 'distance': '0.8 miles'}]",East Ham,E16 2PX,35784,http://www.beerintheevening.com/pubs/s/35/35784/Trattoria_Bar/London_City_Airport,
68,"Unit 1, London Bridge Station, Railway Approach, London, SE1 9SP",Grange,,,"['Fruit machines', 'Quiz machines (Millionaire)']",1498830867,51.5046743464673,-0.0860055944699216,The Oast House,[],"[{'name': 'London Bridge', 'distance': '0 miles'}, {'name': 'Monument', 'distance': '0.5 miles'}, {'name': 'Borough', 'distance': '0.5 miles'}]",Bermondsey and Old Southwark,SE1 9SP,244,http://www.beerintheevening.com/pubs/s/24/244/Oast_House/London_Bridge_Station,
69,"Airside, Royal Docks, Newham, London, E16 2PX",Royal Docks,,,[''],1498830867,51.5041468683576,0.0464090374885824,Bar Ten 28,[],"[{'name': 'Silvertown', 'distance': '0.2 miles'}, {'name': 'North Woolwich', 'distance': '0.8 miles'}]",East Ham,E16 2PX,35785,http://www.beerintheevening.com/pubs/s/35/35785/Bar_Ten_28/London_City_Airport,
70,"Unit 13, London Bridge Station, Railway Approach, London, SE1 9SP",Grange,,,[''],1498830867,51.5046743464673,-0.0860055944699216,The Bridge Bar,[],"[{'name': 'London Bridge', 'distance': '0 miles'}, {'name': 'Monument', 'distance': '0.5 miles'}, {'name': 'Borough', 'distance': '0.5 miles'}]",Bermondsey and Old Southwark,SE1 9SP,271,http://www.beerintheevening.com/pubs/s/27/271/Bridge_Bar/London_Bridge_Station,
71,"98, Bermondsey St, London, SE1 3UB",Grange,,,"['Sky TV', 'Jukebox', 'Fruit machines', 'Food served', 'Real ale', 'Outside seating']",1498830867,51.5008162010026,-0.0821329456990418,The Woolpack,[],"[{'name': 'London Bridge', 'distance': '0.4 miles'}, {'name': 'Borough', 'distance': '0.6 miles'}, {'name': 'Tower Hill', 'distance': '0.7 miles'}]",Bermondsey and Old Southwark,SE1 3UB,1509,http://www.beerintheevening.com/pubs/s/15/1509/Woolpack/London_Bridge,
72,"Landside, Royal Docks, Newham, London, E16 2PX",Royal Docks,,,[''],1498830867,51.5041468683576,0.0464090374885824,Coffee Corner,[],"[{'name': 'Silvertown', 'distance': '0.2 miles'}, {'name': 'North Woolwich', 'distance': '0.8 miles'}]",East Ham,E16 2PX,35783,http://www.beerintheevening.com/pubs/s/35/35783/Coffee_Corner/London_City_Airport,
73,"2 Crucifix Lane, London, SE1 3JW",Grange,,,"['Sky TV', 'Big screen', 'Jukebox', 'Pool table', 'Fruit machines', 'Late licence (1am Thursdays', '2am Fridays and Saturdays)']",1498830867,51.502160631245,-0.0818603710461373,Suchard,[],"[{'name': 'London Bridge', 'distance': '0.3 miles'}, {'name': 'Borough', 'distance': '0.6 miles'}, {'name': 'Tower Hill', 'distance': '0.6 miles'}]",Bermondsey and Old Southwark,SE1 3JW,14564,http://www.beerintheevening.com/pubs/s/14/14564/Suchard/London_Bridge,
74,"88, Tooley St, London, SE1 2TF",Riverside,48.0,5.6,['Real ale'],1498830867,51.5045546649343,-0.0836330591004388,The Shipwrights Arms,[],"[{'name': 'London Bridge', 'distance': '0.1 miles'}, {'name': 'Monument', 'distance': '0.5 miles'}, {'name': 'Tower Hill', 'distance': '0.5 miles'}]",Bermondsey and Old Southwark,SE1 2TF,3657,http://www.beerintheevening.com/pubs/s/36/3657/Shipwrights_Arms/London_Bridge,
75,"22, Southwark St, London Bridge, London, SE1 1TU",Cathedrals,,,"['Quiz night', 'Table football', 'Food served', 'Sunday roast', 'Real ale', 'Credit cards accepted']",1498830867,51.5048294814096,-0.0916620177189961,The Southwark Tavern,[],"[{'name': 'London Bridge', 'distance': '0.2 miles'}, {'name': 'Borough', 'distance': '0.3 miles'}, {'name': 'Cannon Street', 'distance': '0.5 miles'}]",Bermondsey and Old Southwark,SE1 1TU,2288,http://www.beerintheevening.com/pubs/s/22/2288/Southwark_Tavern/London_Bridge,
76,"86 Steyne Road, Acton, London, W3 9NU",Acton Central,,,"['Live music', 'Karaoke (Thursdays)', 'Pool table (1)', 'Food served', 'Outside seating']",1498830867,51.5091493673992,-0.272897427175469,The Duke Of York,[],"[{'name': 'Acton Central', 'distance': '0.4 miles'}, {'name': 'Acton Town', 'distance': '0.6 miles'}, {'name': 'Acton', 'distance': '0.6 miles'}]",Ealing Central and Acton,W3 9NU,4898,http://www.beerintheevening.com/pubs/s/48/4898/Duke_Of_York/Acton,
77,"1-4, Tooley St, London, SE1 2SY",Riverside,6.0,5.8,[''],1498830867,51.5031476099251,-0.079527901282409,Wicked,[],"[{'name': 'London Bridge', 'distance': '0.4 miles'}, {'name': 'Tower Hill', 'distance': '0.5 miles'}, {'name': 'Monument', 'distance': '0.7 miles'}]",Bermondsey and Old Southwark,SE1 2SY,1364,http://www.beerintheevening.com/pubs/s/13/1364/Wicked/London_Bridge,
78,"Victoria Rd, London, W3 6UL",East Acton,23.0,6.1,"['Big screen', 'Food served', 'Real ale', 'Outside seating']",1498830867,51.5225872028136,-0.259127495595433,The Castle,[],"[{'name': 'North Acton', 'distance': '0.1 miles'}, {'name': 'East Acton', 'distance': '0.7 miles'}]",Ealing Central and Acton,W3 6UL,4965,http://www.beerintheevening.com/pubs/s/49/4965/Castle/Acton,
79,"1-3 High Street, Acton, London, W3 6NG",South Acton,5.0,5.2,[''],1498830868,51.5063803698403,-0.264413981040416,The Captain Cook,[],"[{'name': 'Acton Central', 'distance': '0.2 miles'}, {'name': 'South Acton', 'distance': '0.6 miles'}, {'name': 'Acton Town', 'distance': '0.8 miles'}]",Ealing Central and Acton,W3 6NG,7142,http://www.beerintheevening.com/pubs/s/71/7142/Captain_Cook/Acton,
80,"145 High St, Acton, London, W3 6LP",South Acton,13.0,2.8,[''],1498830868,51.5069413192339,-0.270732987816451,The Clare Inn,[],"[{'name': 'Acton Central', 'distance': '0.4 miles'}, {'name': 'Acton Town', 'distance': '0.5 miles'}, {'name': 'Acton', 'distance': '0.5 miles'}]",Ealing Central and Acton,W3 6LP,4924,http://www.beerintheevening.com/pubs/s/49/4924/Clare_Inn/Acton,
81,"Station Building, Churchfield Road, London, W3 6BH",Acton Central,29.0,6.7,['Food served'],1498830868,51.5087567127773,-0.263358184187473,The Churchfield,[],"[{'name': 'Acton Central', 'distance': '0 miles'}, {'name': 'South Acton', 'distance': '0.8 miles'}, {'name': 'Acton Town', 'distance': '0.9 miles'}]",Ealing Central and Acton,W3 6BH,2969,http://www.beerintheevening.com/pubs/s/29/2969/Churchfield/Acton,
82,"290 High Street, ACTON, London, W3 9BJ",South Acton,16.0,7.1,"['Live music (DJ FRI & SAT 9.00 PM TO 2.00 AM)', 'Food served', 'Sunday roast', 'Cocktails', 'Outside seating', 'Late licence (FRI-SAT 11.00 AM TO 2.30 AM)', 'Credit cards accepted', 'Smoking area', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",1498830868,51.5084976245774,-0.276884904854077,The Chatsworth Bar,[],"[{'name': 'Acton Town', 'distance': '0.4 miles'}, {'name': 'Acton', 'distance': '0.4 miles'}, {'name': 'Ealing Common', 'distance': '0.5 miles'}]",Ealing Central and Acton,W3 9BJ,29535,http://www.beerintheevening.com/pubs/s/29/29535/Chatsworth_Bar/Acton,
83,"106 High Road, Acton, London, W3 6QX",Acton Central,,,[''],1498830869,51.5069006709644,-0.268587465760972,Belvedere,[],"[{'name': 'Acton Central', 'distance': '0.3 miles'}, {'name': 'South Acton', 'distance': '0.6 miles'}, {'name': 'Acton Town', 'distance': '0.6 miles'}]",Ealing Central and Acton,W3 6QX,32373,http://www.beerintheevening.com/pubs/s/32/32373/Belvedere/Acton,
84,"264 High Street, Acton, London, W3 9BH",South Acton,,,[''],1498830869,51.5084727617054,-0.275805071092502,The Aeronaut,[],"[{'name': 'Acton Town', 'distance': '0.5 miles'}, {'name': 'Acton', 'distance': '0.5 miles'}, {'name': 'Acton Central', 'distance': '0.6 miles'}]",Ealing Central and Acton,W3 9BH,45196,http://www.beerintheevening.com/pubs/s/45/45196/Aeronaut/Acton,
85,"2, Churchfield Rd, London, W3 6EG",Acton Central,8.0,6.6,[''],1498830869,51.5089817905427,-0.263983686709138,The Albion,[],"[{'name': 'Acton Central', 'distance': '0.1 miles'}, {'name': 'South Acton', 'distance': '0.8 miles'}, {'name': 'Acton Town', 'distance': '0.9 miles'}]",Ealing Central and Acton,W3 6EG,4939,http://www.beerintheevening.com/pubs/s/49/4939/Albion/Acton,
86,"Bracondale Road, Abbey Wood, London, SE2 9EN",Abbey Wood,4.0,4.0,[''],1498830869,51.4903538331861,0.111724063373496,The Jolly Marshman,[],[],Erith and Thamesmead,SE2 9EN,28788,http://www.beerintheevening.com/pubs/s/28/28788/Jolly_Marshman/Abbey_Wood,
87,"256 Uxbridge Road, Acton, London, W12 9DS",Askew,,,[''],1498830869,51.5065629760216,-0.244060510836753,Acton Vale Club,[],"[{'name': 'East Acton', 'distance': '0.8 miles'}, {'name': 'Stamford Brook', 'distance': '0.9 miles'}, {'name': 'Goldhawk Road', 'distance': '0.9 miles'}]",Hammersmith,W12 9DS,40559,http://www.beerintheevening.com/pubs/s/40/40559/Acton_Vale_Club/Acton,
88,"Berrymead Hall, 2 Berrymead Gardens, Acton, London, W3 8AA",South Acton,,,[''],1498830869,51.5061653499001,-0.269335817119309,Acton United Services Club,[],"[{'name': 'Acton Central', 'distance': '0.4 miles'}, {'name': 'South Acton', 'distance': '0.5 miles'}, {'name': 'Acton Town', 'distance': '0.6 miles'}]",Ealing Central and Acton,W3 8AA,40440,http://www.beerintheevening.com/pubs/s/40/40440/Acton_United_Services_Club/Acton,
89,"500 Abbey Road, Abbey Wood, London, SE2 9EZ",Lesnes Abbey,2.0,4.0,[''],1498830870,51.4895295330985,0.123008345235382,The Harrow Inn,[],[],Erith and Thamesmead,SE2 9EZ,28787,http://www.beerintheevening.com/pubs/s/28/28787/Harrow_Inn/Abbey_Wood,
90,"Grovebury Rd, London, SE2 9BB",Abbey Wood,4.0,6.8,[''],1498830870,51.4976422969411,0.114481435287139,The Birchwood,[],[],Erith and Thamesmead,SE2 9BB,30084,http://www.beerintheevening.com/pubs/s/30/30084/Birchwood/Abbey_Wood,
91,"30-33 Minories, London, EC3N 1DY",Tower,11.0,3.2,['Food served'],1498830870,51.5118257270179,-0.0751564988109507,Bar 38,[],"[{'name': 'Tower Hill', 'distance': '0.2 miles'}, {'name': 'Aldgate', 'distance': '0.2 miles'}, {'name': 'Aldgate East', 'distance': '0.3 miles'}]",Cities of London and Westminster,EC3N 1DY,4846,http://www.beerintheevening.com/pubs/s/48/4846/Bar_38/Aldgate,
92,"1 Mill Hill Road, Acton, London, W3 8JP",South Acton,,,[''],1498830870,51.5062598062395,-0.273914490917427,Talbot,[],"[{'name': 'Acton Town', 'distance': '0.4 miles'}, {'name': 'Acton', 'distance': '0.4 miles'}, {'name': 'South Acton', 'distance': '0.5 miles'}]",Ealing Central and Acton,W3 8JP,32884,http://www.beerintheevening.com/pubs/s/32/32884/Talbot/Acton,
93,"50.HIGH ST, ACTON, LONDON, LONDON, W36LG",Acton Central,20.0,5.6,"['TV', 'Big screen', 'Jukebox', 'Karaoke (Once a month. see pub for details)', 'Pool table (2)', 'Dartboard (1)', 'Fruit machines (1)', 'Food served (ALL DAY EVERY DAY)', 'Sunday roast', 'Real ale (IPA. AND MANY MORE)', 'Cocktails', 'Outside seating (Beer Garden)', 'Dogs allowed', 'Children allowed', 'Credit cards accepted', 'Smoking area', 'Function room for hire', 'Wireless internet access', 'Air conditioning', 'Coach parties welcome']",1498830870,51.5067825492262,-0.266070233222137,The Windmill,[],"[{'name': 'Acton Central', 'distance': 'South Acton'}]",Ealing Central and Acton,W36LG,5044,http://www.beerintheevening.com/pubs/s/50/5044/Windmill/Acton,
94,"133 Whitechapel High Street, Aldgate, London, E1 7PT",Spitalfields & Banglatown,23.0,4.0,"['TV', 'Big screen', 'Dartboard', 'Food served']",1498830870,51.5153793466949,-0.0725132699729764,The Aldgate Exchange,[],"[{'name': 'Aldgate East', 'distance': '0 miles'}, {'name': 'Aldgate', 'distance': '0.2 miles'}, {'name': 'Tower Hill', 'distance': '0.5 miles'}]",Bethnal Green and Bow,E1 7PT,5845,http://www.beerintheevening.com/pubs/s/58/5845/Aldgate_Exchange/Aldgate,
95,"Station Building, Churchfield Road, Acton, London, W3 6BH",Acton Central,,,[''],1498830870,51.5087567127773,-0.263358184187473,The Station House,[],"[{'name': 'Acton Central', 'distance': '0 miles'}, {'name': 'South Acton', 'distance': '0.8 miles'}, {'name': 'Acton Town', 'distance': '0.9 miles'}]",Ealing Central and Acton,W3 6BH,41155,http://www.beerintheevening.com/pubs/s/41/41155/Station_House/Acton,
96,"106 High Road, Acton, London, W3 6QX",Acton Central,9.0,5.8,"['Live music', 'Sunday roast']",1498830870,51.5069006709644,-0.268587465760972,The Southern Cross,[],"[{'name': 'Acton Central', 'distance': '0.3 miles'}, {'name': 'South Acton', 'distance': '0.6 miles'}, {'name': 'Acton Town', 'distance': '0.6 miles'}]",Ealing Central and Acton,W3 6QX,5838,http://www.beerintheevening.com/pubs/s/58/5838/Southern_Cross/Acton,
97,"211 High Street, Acton, London, W3 9DD",South Acton,,,"['Live music', 'Sky TV', 'Big screen', 'Pool table (1)']",1498830870,51.5073825416265,-0.272603987202034,The Six Bells,[],"[{'name': 'Acton Central', 'distance': '0.5 miles'}, {'name': 'Acton Town', 'distance': '0.5 miles'}, {'name': 'Acton', 'distance': '0.5 miles'}]",Ealing Central and Acton,W3 9DD,1076,http://www.beerintheevening.com/pubs/s/10/1076/Six_Bells/Acton,
98,"2 Market Place, Acton, London, W3 6QS",Acton Central,,,"['Sky TV', 'Big screen', 'Quiz machines (Golden Tee)']",1498830870,51.507935236697,-0.271055610991439,The Sheepwalk Tavern,[],"[{'name': 'Acton Central', 'distance': '0.4 miles'}, {'name': 'Acton Town', 'distance': '0.6 miles'}, {'name': 'Acton', 'distance': '0.6 miles'}]",Ealing Central and Acton,W3 6QS,4896,http://www.beerintheevening.com/pubs/s/48/4896/Sheepwalk_Tavern/Acton,
99,"11-13 Churchfield Road, London, W3 6BD",Acton Central,35.0,6.1,"['Food served', 'Sunday roast', 'Real ale', 'Outside seating']",1498830870,51.5086389587669,-0.264515490663428,The Rocket,[],"[{'name': 'Acton Central', 'distance': '0.1 miles'}, {'name': 'South Acton', 'distance': '0.7 miles'}, {'name': 'Acton Town', 'distance': '0.8 miles'}]",Ealing Central and Acton,W3 6BD,2495,http://www.beerintheevening.com/pubs/s/24/2495/Rocket/Acton,
100,"264 High Street, Acton, London, W3 9BH",South Acton,,,['Live music'],1498830871,51.5084727617054,-0.275805071092502,The Redback,[],"[{'name': 'Acton Town', 'distance': '0.5 miles'}, {'name': 'Acton', 'distance': '0.5 miles'}, {'name': 'Acton Central', 'distance': '0.6 miles'}]",Ealing Central and Acton,W3 9BH,2101,http://www.beerintheevening.com/pubs/s/21/2101/Redback/Acton,
101,"281 High Street, Acton, London, W3 9BS",,,,"['Food served', 'Real ale', 'Outside seating', 'Wireless internet access (provided by The Cloud)']",1498830871,,,The Red Lion and Pineapple,[],"[{'name': 'Acton Town', 'distance': '0.4 miles'}, {'name': 'Acton', 'distance': '0.4 miles'}, {'name': 'Ealing Common', 'distance': '0.6 miles'}]",,W3 9BS,2092,http://www.beerintheevening.com/pubs/s/20/2092/Red_Lion_and_Pineapple/Acton,
102,"187-189 High Street, Acton, London, W3 9DJ",South Acton,,,"['Quiz night (Tuesday)', 'Live music (bands on Fridays)', ""Quiz machines (Pharoah's Treasure)"", 'Table football']",1498830871,51.5072345758341,-0.271716168887609,The Puzzle,[],"[{'name': 'Acton Central', 'distance': '0.4 miles'}, {'name': 'Acton Town', 'distance': '0.5 miles'}, {'name': 'Acton', 'distance': '0.5 miles'}]",Ealing Central and Acton,W3 9DJ,4893,http://www.beerintheevening.com/pubs/s/48/4893/Puzzle/Acton,
103,"61 Gunnersbury Lane, Acton, London, W3 8ED",South Acton,,,"['Sky TV', 'Big screen', 'Pool table (1)', 'Quiz machines (Golden Tee)', 'Food served', 'Outside seating']",1498830871,51.5061393394133,-0.277953718342977,The Mill Hill,[],"[{'name': 'Acton Town', 'distance': '0.3 miles'}, {'name': 'Acton', 'distance': '0.3 miles'}, {'name': 'Ealing Common', 'distance': '0.6 miles'}]",Ealing Central and Acton,W3 8ED,4892,http://www.beerintheevening.com/pubs/s/48/4892/Mill_Hill/Acton,
104,"222, Horn Lane, London, W3 6TG",East Acton,11.0,5.6,[''],1498830871,51.5178424941974,-0.266024994910835,The Leamington,[],"[{'name': 'North Acton', 'distance': '0.5 miles'}, {'name': 'West Acton', 'distance': '0.7 miles'}, {'name': 'Acton Central', 'distance': '0.7 miles'}]",Ealing Central and Acton,W3 6TG,2556,http://www.beerintheevening.com/pubs/s/25/2556/Leamington/Acton,
105,"1 Broadway / Gunnersbury Lane, London, W3 8HR",Turnham Green,7.0,7.3,['Food served'],1498830871,51.502349673944,-0.281367268803086,La Virginie,[],[],Brentford and Isleworth,W3 8HR,31031,http://www.beerintheevening.com/pubs/s/31/31031/La_Virginie/Acton,
106,"214, High St, Acton, London, W3 9NX",Acton Central,35.0,6.9,"['Big screen', 'Food served', 'Real ale', 'Outside seating', 'Children allowed', 'Function room for hire']",1498830871,51.5080055589725,-0.273387393267271,The Kings Head,[],"[{'name': 'Acton Central', 'distance': '0.5 miles'}, {'name': 'Acton Town', 'distance': '0.5 miles'}, {'name': 'Acton', 'distance': '0.5 miles'}]",Ealing Central and Acton,W3 9NX,3055,http://www.beerintheevening.com/pubs/s/30/3055/Kings_Head/Acton,
