,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,keywords,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
50,"49 Chiswell Street, City of London, London, EC1Y 4SA",Coleman Street,,,[''],"drink: 3;double: 2;tonic: 2;asked: 2;barman: 2;shadow: 1;following: 1;paying: 1;£21.50p: 1;practice: 1;bite: 1;""yes: 1;poured: 1;atmosphere: 1;staff: 1",1498830864,51.5207937147311,-0.0907064350394481,The Jugged Hare,[],"[{'distance': '0.2 miles', 'name': 'Moorgate'}, {'distance': '0.3 miles', 'name': 'Barbican'}, {'distance': '0.4 miles', 'name': 'Old Street'}]",Cities of London and Westminster,EC1Y 4SA,44215,http://www.beerintheevening.com/pubs/s/44/44215/Jugged_Hare/City_of_London,
51,"12 Ludgate Circus, London, EC4M 7LQ",Farringdon Within,4.0,6.0,"['Food served', 'Real ale']",guess: 1;closed: 1;hog's: 1;renovating: 1;appear: 1;another: 1;although: 1;modernised: 1;name/chain: 1;re-open: 1;typical: 1;could: 1;uninspiring: 1;head: 1,1498830864,51.5143395549533,-0.104163731829366,Hog's Head,[],"[{'distance': '0.2 miles', 'name': 'Blackfriars'}, {'distance': '0.3 miles', 'name': 'St. Pauls'}, {'distance': '0.4 miles', 'name': 'Farringdon'}]",Cities of London and Westminster,EC4M 7LQ,13204,http://www.beerintheevening.com/pubs/s/13/13204/Hogs_Head/City_Of_London,
52,"80 Farringdon Street, London, EC4A 4BL",Farringdon Within,80.0,3.5,"['TV', 'Big screen', 'Food served', 'Real ale', 'Outside seating (2 outdoor areas)', 'Credit cards accepted', 'Function room for hire (7 days a week)', 'Air conditioning', 'Coach parties welcome']",pub: 98;staff: 29;hoop: 28;good: 28;would: 24;grapes: 24;well: 22;bar: 22;beer: 21;service: 21;london: 21;area: 19;one: 19;nice: 19;time: 19,1498830864,51.5153411077239,-0.104929260865212,The Hoop and Grapes,[],"[{'distance': '0.3 miles', 'name': 'Blackfriars'}, {'distance': '0.3 miles', 'name': 'Chancery Lane'}, {'distance': '0.4 miles', 'name': 'Farringdon'}]",Cities of London and Westminster,EC4A 4BL,6131,http://www.beerintheevening.com/pubs/s/61/6131/Hoop_and_Grapes/City_Of_London,
53,"8, Bedale St, London, SE1 9AL",Cathedrals,,,"['Sky TV', 'Dartboard', 'Fruit machines', 'Quiz machines', 'Food served', 'Real ale (London Pride', 'Adnams and Youngs)', 'Outside seating']",pub: 46;place: 25;good: 24;pint: 23;it's: 21;market: 20;staff: 20;beer: 19;like: 17;bar: 16;pubs: 16;area: 15;london: 13;ok: 13;get: 13,1498830865,51.5054762708883,-0.0899634719572406,The Globe,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.4 miles', 'name': 'Borough'}, {'distance': '0.4 miles', 'name': 'Monument'}]",Bermondsey and Old Southwark,SE1 9AL,1358,http://www.beerintheevening.com/pubs/s/13/1358/Globe/London_Bridge,
54,"251, Tooley St, London, SE1 2JX",Riverside,22.0,6.3,['Food served'],pub: 25;good: 14;food: 14;great: 10;staff: 9;bar: 8;really: 7;would: 7;atmosphere: 7;place: 6;it's: 6;like: 5;still: 5;back: 5;since: 5,1498830865,51.5015684832904,-0.0759057222246936,The Kings Arms,[],"[{'distance': '0.6 miles', 'name': 'London Bridge'}, {'distance': '0.6 miles', 'name': 'Tower Hill'}, {'distance': '0.6 miles', 'name': 'Bermondsey'}]",Bermondsey and Old Southwark,SE1 2JX,7574,http://www.beerintheevening.com/pubs/s/75/7574/Kings_Arms/London_Bridge,
55,"26 Melior Street, London, SE1 3QP",Grange,,,"['TV', 'Big screen', 'Dartboard', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating', 'Credit cards accepted', 'Function room for hire']",pub: 66;london: 30;beer: 24;good: 24;area: 23;food: 23;one: 21;bar: 19;back: 19;nice: 18;well: 17;staff: 15;bridge: 14;friendly: 14;it's: 14,1498830865,51.50251441629,-0.0847993100914435,The Horseshoe Inn,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.5 miles', 'name': 'Borough'}, {'distance': '0.6 miles', 'name': 'Monument'}]",Bermondsey and Old Southwark,SE1 3QP,14422,http://www.beerintheevening.com/pubs/s/14/14422/Horseshoe_Inn/London_Bridge,
56,"77 Borough High Street, London, SE1 1NH",Chaucer,,,"['Real ale', 'Outside seating']",pub: 108;beer: 51;good: 50;bar: 47;place: 44;outside: 41;staff: 40;one: 36;it's: 34;pint: 32;great: 31;get: 30;worth: 27;time: 26;area: 25,1498830865,51.5042434096819,-0.0904617139690885,The George,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Monument'}]",Bermondsey and Old Southwark,SE1 1NH,434,http://www.beerintheevening.com/pubs/s/43/434/George/London_Bridge,
57,"Chaucer House, White Hart Yard, London, SE1 1NX",Chaucer,8.0,3.6,"['Food served', 'Outside seating']",place: 5;bar: 4;davy's: 3;drinking: 3;food: 2;lovely: 2;(which: 2;usual: 2;like: 2;selection: 2;enough: 2;area: 2;courtyard: 2;surfaces: 2;george: 2,1498830865,51.5045719959043,-0.0896554606092947,The Heeltap and Bumper,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Monument'}]",Bermondsey and Old Southwark,SE1 1NX,25571,http://www.beerintheevening.com/pubs/s/25/25571/Heeltap_and_Bumper/London_Bridge,
58,"99 Bermondsey Street, Bermondsey, London, SE1 3XB",Grange,17.0,5.2,"['Food served', 'Cocktails']",food: 17;pub: 12;really: 8;good: 7;place: 7;atmosphere: 6;great: 6;garrison: 5;service: 5;expensive: 5;it's: 5;woolpack: 4;like: 4;decor: 4;road: 4,1498830865,51.5006362735533,-0.0815785810411627,The Garrison,[],"[{'distance': '0.4 miles', 'name': 'London Bridge'}, {'distance': '0.6 miles', 'name': 'Borough'}, {'distance': '0.7 miles', 'name': 'Tower Hill'}]",Bermondsey and Old Southwark,SE1 3XB,5337,http://www.beerintheevening.com/pubs/s/53/5337/Garrison/London_Bridge,
59,"1 Stoney Street, London, SE1 9AA",Cathedrals,64.0,3.2,['Food served'],place: 52;beer: 46;bar: 45;beers: 34;staff: 33;like: 24;pub: 21;it's: 21;market: 20;service: 19;area: 19;people: 19;pint: 18;great: 18;get: 18,1498830865,51.5051076733876,-0.0910740124345806,The Brew Wharf,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Cannon Street'}]",Bermondsey and Old Southwark,SE1 9AA,27812,http://www.beerintheevening.com/pubs/s/27/27812/Brew_Wharf/London_Bridge,
60,"32 Lafone Street, Butlers Wharf, London Bridge, London, SE1 2LX",Riverside,,,[''],good: 19;pub: 16;beers: 14;bar: 12;visit: 10;beer: 9;nice: 9;selection: 8;great: 8;well: 7;area: 7;friendly: 7;would: 6;cask: 6;food: 6,1498830865,51.5033052306211,-0.0748815710067715,Dean Swift,[],"[{'distance': '0.5 miles', 'name': 'Tower Hill'}, {'distance': '0.6 miles', 'name': 'London Bridge'}, {'distance': '0.7 miles', 'name': 'Bermondsey'}]",Bermondsey and Old Southwark,SE1 2LX,37977,http://www.beerintheevening.com/pubs/s/37/37977/Dean_Swift/London_Bridge,
61,"2, St. Thomas St, London, SE1 9RS",Chaucer,,,"['Food served (home-made)', 'Real ale', 'Outside seating (cosy beer garden at rear)', 'Wireless internet access (provided by The Cloud)']",pub: 86;good: 54;staff: 53;bar: 42;beer: 36;area: 34;youngs: 33;london: 32;it's: 30;place: 28;great: 28;one: 25;back: 23;well: 23;pint: 22,1498830866,51.5046544219214,-0.0886433538602825,The Bunch of Grapes,[],"[{'distance': '0.1 miles', 'name': 'London Bridge'}, {'distance': '0.4 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Monument'}]",Bermondsey and Old Southwark,SE1 9RS,4920,http://www.beerintheevening.com/pubs/s/49/4920/Bunch_of_Grapes/London_Bridge,
62,"48/50 Tooley Street, London Bridge, London, SE1 2SZ",Riverside,,,[''],it's: 4;place: 3;pewter: 2;usual: 2;much: 2;give: 2;really: 2;station: 2;davy�s: 2;wine: 2;davy's: 2;neame: 2;fairly: 2;pint: 2;drinking: 2,1498830866,51.505030381561,-0.0846794064852038,Cooperage,[],"[{'distance': '0.1 miles', 'name': 'London Bridge'}, {'distance': '0.4 miles', 'name': 'Monument'}, {'distance': '0.4 miles', 'name': 'Borough'}]",Bermondsey and Old Southwark,SE1 2SZ,33564,http://www.beerintheevening.com/pubs/s/33/33564/Cooperage/London_Bridge,
63,"10-18, London Bridge St, London, SE1 9SG",Grange,8.0,4.8,[''],it's: 2;bar: 2;v: 2;get: 2;extortionate: 1;drinks: 1;set-up: 1;nearby: 1;slightly: 1;course: 1;times: 1;pint: 1;close: 1;place: 1;gloomier: 1,1498830866,51.5049619699134,-0.0876506368678189,The Borough Bar and Dining,[],"[{'distance': '0.1 miles', 'name': 'London Bridge'}, {'distance': '0.4 miles', 'name': 'Borough'}, {'distance': '0.4 miles', 'name': 'Monument'}]",Bermondsey and Old Southwark,SE1 9SG,7913,http://www.beerintheevening.com/pubs/s/79/7913/Borough_Bar_and_Dining/London_Bridge,
64,"111 High Street, London Colney, St Albans, Hertfordshire, AL2 1RG",London Colney,,,[''],[],1498830866,51.7215422946825,-0.293598397678115,The Golden Lion,[],[],St Albans,AL2 1RG,39874,http://www.beerintheevening.com/pubs/s/39/39874/Golden_Lion/London_Colney,
65,"Waterside, London Colney, Hertfordshire, AL2 1RB",London Colney,,,[''],pub: 12;food: 5;pride: 4;beer: 4;good: 4;pleasant: 4;outside: 4;clean: 3;adnams: 3;bar: 3;people: 3;restaurant: 3;park: 3;staff: 3;walk: 2,1498830866,51.7191082418958,-0.29131577338595,The Green Dragon,[],[],St Albans,AL2 1RB,37169,http://www.beerintheevening.com/pubs/s/37/37169/Green_Dragon/London_Colney,
66,"Barnet Rd, London Colney, St Albans, Hertfordshire, AL2 1QU",London Colney,19.0,6.6,"['Sky TV', 'Jukebox', 'Karaoke (Saturdays once a month)', 'Pool table (Pool Team)', 'Dartboard (Darts Team)', 'Fruit machines', 'Food served (Lunches 12-3. Curry night weds. Once a month)', 'Real ale', 'Outside seating (Secluded beer garden)', 'Dogs allowed', 'Children allowed (In the garden Play area)', 'Credit cards accepted', 'Car park']",pub: 15;beer: 8;nice: 8;bar: 7;good: 6;place: 6;black: 5;sheep: 5;always: 5;last: 4;selection: 4;beers: 4;decent: 4;ales: 4;ale: 4,1498830867,51.7192231148037,-0.288705546659738,The Bull,[],[],St Albans,AL2 1QU,21354,http://www.beerintheevening.com/pubs/s/21/21354/Bull/London_Colney,
67,"Airside, Royal Docks, Newham, London, E16 2PX",Royal Docks,,,[''],range: 2;limited: 2;bar: 2;lagers: 2;trattoria: 1;fine: 1;help: 1;apron: 1;ale: 1;many: 1;watching: 1;clientele: 1;runway: 1;airports: 1;tables: 1,1498830867,51.5041468683576,0.0464090374885824,Trattoria Bar,[],"[{'distance': '0.2 miles', 'name': 'Silvertown'}, {'distance': '0.8 miles', 'name': 'North Woolwich'}]",East Ham,E16 2PX,35784,http://www.beerintheevening.com/pubs/s/35/35784/Trattoria_Bar/London_City_Airport,
68,"Unit 1, London Bridge Station, Railway Approach, London, SE1 9SP",Grange,,,"['Fruit machines', 'Quiz machines (Millionaire)']",station: 20;oast: 15;bar: 11;bridge: 11;pub: 10;toilet: 10;london: 10;good: 10;beer: 9;house: 9;place: 9;staff: 9;toilets: 8;one: 8;people: 8,1498830867,51.5046743464673,-0.0860055944699216,The Oast House,[],"[{'distance': '0 miles', 'name': 'London Bridge'}, {'distance': '0.5 miles', 'name': 'Monument'}, {'distance': '0.5 miles', 'name': 'Borough'}]",Bermondsey and Old Southwark,SE1 9SP,244,http://www.beerintheevening.com/pubs/s/24/244/Oast_House/London_Bridge_Station,
69,"Airside, Royal Docks, Newham, London, E16 2PX",Royal Docks,,,[''],make: 1;reviews: 1;anyway: 1;cheap: 1;look: 1;rating: 1;quite: 1;5/10: 1;heathrow: 1;without: 1;worth: 1;defo: 1;current: 1;prices: 1;5: 1,1498830867,51.5041468683576,0.0464090374885824,Bar Ten 28,[],"[{'distance': '0.2 miles', 'name': 'Silvertown'}, {'distance': '0.8 miles', 'name': 'North Woolwich'}]",East Ham,E16 2PX,35785,http://www.beerintheevening.com/pubs/s/35/35785/Bar_Ten_28/London_City_Airport,
70,"Unit 13, London Bridge Station, Railway Approach, London, SE1 9SP",Grange,,,[''],bar: 9;station: 8;it's: 6;train: 5;like: 4;bridge: 4;bad: 3;order: 3;london: 3;probably: 3;don't: 3;best: 3;pub: 3;expensive: 3;people: 3,1498830867,51.5046743464673,-0.0860055944699216,The Bridge Bar,[],"[{'distance': '0 miles', 'name': 'London Bridge'}, {'distance': '0.5 miles', 'name': 'Monument'}, {'distance': '0.5 miles', 'name': 'Borough'}]",Bermondsey and Old Southwark,SE1 9SP,271,http://www.beerintheevening.com/pubs/s/27/271/Bridge_Bar/London_Bridge_Station,
71,"98, Bermondsey St, London, SE1 3UB",Grange,,,"['Sky TV', 'Jukebox', 'Fruit machines', 'Food served', 'Real ale', 'Outside seating']",pub: 48;good: 37;staff: 30;great: 28;food: 26;bar: 16;nice: 16;like: 15;beer: 14;garden: 14;time: 14;it's: 13;friendly: 12;place: 11;get: 11,1498830867,51.5008162010026,-0.0821329456990418,The Woolpack,[],"[{'distance': '0.4 miles', 'name': 'London Bridge'}, {'distance': '0.6 miles', 'name': 'Borough'}, {'distance': '0.7 miles', 'name': 'Tower Hill'}]",Bermondsey and Old Southwark,SE1 3UB,1509,http://www.beerintheevening.com/pubs/s/15/1509/Woolpack/London_Bridge,
72,"Landside, Royal Docks, Newham, London, E16 2PX",Royal Docks,,,[''],beer: 1;proper: 1;table-service: 1;lagers: 1;range: 1;bar: 1;limited: 1;expensive: 1,1498830867,51.5041468683576,0.0464090374885824,Coffee Corner,[],"[{'distance': '0.2 miles', 'name': 'Silvertown'}, {'distance': '0.8 miles', 'name': 'North Woolwich'}]",East Ham,E16 2PX,35783,http://www.beerintheevening.com/pubs/s/35/35783/Coffee_Corner/London_City_Airport,
73,"2 Crucifix Lane, London, SE1 3JW",Grange,,,"['Sky TV', 'Big screen', 'Jukebox', 'Pool table', 'Fruit machines', 'Late licence (1am Thursdays', '2am Fridays and Saturdays)']",bar: 7;thai: 5;czar: 4;place: 4;pub: 3;it's: 3;good: 3;around: 3;food: 2;old: 2;late: 2;street: 2;drink: 2;beer: 2;nice: 2,1498830867,51.502160631245,-0.0818603710461373,Suchard,[],"[{'distance': '0.3 miles', 'name': 'London Bridge'}, {'distance': '0.6 miles', 'name': 'Borough'}, {'distance': '0.6 miles', 'name': 'Tower Hill'}]",Bermondsey and Old Southwark,SE1 3JW,14564,http://www.beerintheevening.com/pubs/s/14/14564/Suchard/London_Bridge,
74,"88, Tooley St, London, SE1 2TF",Riverside,48.0,5.6,['Real ale'],pub: 41;good: 22;bar: 20;pint: 17;london: 17;beer: 15;area: 14;would: 13;place: 13;visit: 12;go: 12;one: 11;last: 10;worth: 10;bridge: 10,1498830867,51.5045546649343,-0.0836330591004388,The Shipwrights Arms,[],"[{'distance': '0.1 miles', 'name': 'London Bridge'}, {'distance': '0.5 miles', 'name': 'Monument'}, {'distance': '0.5 miles', 'name': 'Tower Hill'}]",Bermondsey and Old Southwark,SE1 2TF,3657,http://www.beerintheevening.com/pubs/s/36/3657/Shipwrights_Arms/London_Bridge,
75,"22, Southwark St, London Bridge, London, SE1 1TU",Cathedrals,,,"['Quiz night', 'Table football', 'Food served', 'Sunday roast', 'Real ale', 'Credit cards accepted']",pub: 77;good: 71;bar: 41;staff: 39;place: 38;service: 35;great: 32;food: 30;busy: 27;get: 26;beer: 25;downstairs: 25;like: 23;area: 21;pubs: 20,1498830867,51.5048294814096,-0.0916620177189961,The Southwark Tavern,[],"[{'distance': '0.2 miles', 'name': 'London Bridge'}, {'distance': '0.3 miles', 'name': 'Borough'}, {'distance': '0.5 miles', 'name': 'Cannon Street'}]",Bermondsey and Old Southwark,SE1 1TU,2288,http://www.beerintheevening.com/pubs/s/22/2288/Southwark_Tavern/London_Bridge,
76,"86 Steyne Road, Acton, London, W3 9NU",Acton Central,,,"['Live music', 'Karaoke (Thursdays)', 'Pool table (1)', 'Food served', 'Outside seating']",pub: 33;good: 16;great: 13;bar: 12;old: 10;would: 9;back: 9;also: 9;beer: 8;nice: 8;night: 8;new: 8;area: 8;one: 8;staff: 8,1498830867,51.5091493673992,-0.272897427175469,The Duke Of York,[],"[{'distance': '0.4 miles', 'name': 'Acton Central'}, {'distance': '0.6 miles', 'name': 'Acton Town'}, {'distance': '0.6 miles', 'name': 'Acton'}]",Ealing Central and Acton,W3 9NU,4898,http://www.beerintheevening.com/pubs/s/48/4898/Duke_Of_York/Acton,
77,"1-4, Tooley St, London, SE1 2SY",Riverside,6.0,5.8,[''],it's: 5;new: 5;robot: 4;good: 4;night: 4;really: 3;skiver: 3;cocktails: 3;things: 2;recommend: 2;pub: 2;i've: 2;robotic: 2;heard: 2;staff: 2,1498830867,51.5031476099251,-0.079527901282409,Wicked,[],"[{'distance': '0.4 miles', 'name': 'London Bridge'}, {'distance': '0.5 miles', 'name': 'Tower Hill'}, {'distance': '0.7 miles', 'name': 'Monument'}]",Bermondsey and Old Southwark,SE1 2SY,1364,http://www.beerintheevening.com/pubs/s/13/1364/Wicked/London_Bridge,
78,"Victoria Rd, London, W3 6UL",East Acton,23.0,6.1,"['Big screen', 'Food served', 'Real ale', 'Outside seating']",pub: 28;good: 15;friday: 12;it's: 12;food: 11;one: 10;rather: 10;like: 10;go: 10;always: 10;nice: 10;night: 9;bit: 9;manager: 8;see: 8,1498830867,51.5225872028136,-0.259127495595433,The Castle,[],"[{'distance': '0.1 miles', 'name': 'North Acton'}, {'distance': '0.7 miles', 'name': 'East Acton'}]",Ealing Central and Acton,W3 6UL,4965,http://www.beerintheevening.com/pubs/s/49/4965/Castle/Acton,
79,"1-3 High Street, Acton, London, W3 6NG",South Acton,5.0,5.2,[''],pub: 4;back: 4;bar: 4;friday: 4;open: 4;wicked: 3;saturday: 3;crowd: 3;crazy: 2;music: 2;hardhouse: 2;club: 2;well: 2;friendly: 2;nights: 2,1498830868,51.5063803698403,-0.264413981040416,The Captain Cook,[],"[{'distance': '0.2 miles', 'name': 'Acton Central'}, {'distance': '0.6 miles', 'name': 'South Acton'}, {'distance': '0.8 miles', 'name': 'Acton Town'}]",Ealing Central and Acton,W3 6NG,7142,http://www.beerintheevening.com/pubs/s/71/7142/Captain_Cook/Acton,
80,"145 High St, Acton, London, W3 6LP",South Acton,13.0,2.8,[''],pub: 7;old: 7;place: 5;like: 4;guinness: 4;irish: 4;hole: 3;pubs: 3;bit: 3;fight: 3;going: 2;passing: 2;mourn: 2;drink: 2;might: 2,1498830868,51.5069413192339,-0.270732987816451,The Clare Inn,[],"[{'distance': '0.4 miles', 'name': 'Acton Central'}, {'distance': '0.5 miles', 'name': 'Acton Town'}, {'distance': '0.5 miles', 'name': 'Acton'}]",Ealing Central and Acton,W3 6LP,4924,http://www.beerintheevening.com/pubs/s/49/4924/Clare_Inn/Acton,
81,"Station Building, Churchfield Road, London, W3 6BH",Acton Central,29.0,6.7,['Food served'],good: 17;food: 17;great: 15;pub: 14;nice: 9;upstairs: 8;wine: 8;staff: 8;area: 8;room: 7;went: 7;lovely: 7;acton: 7;one: 7;it's: 7,1498830868,51.5087567127773,-0.263358184187473,The Churchfield,[],"[{'distance': '0 miles', 'name': 'Acton Central'}, {'distance': '0.8 miles', 'name': 'South Acton'}, {'distance': '0.9 miles', 'name': 'Acton Town'}]",Ealing Central and Acton,W3 6BH,2969,http://www.beerintheevening.com/pubs/s/29/2969/Churchfield/Acton,
82,"290 High Street, ACTON, London, W3 9BJ",South Acton,16.0,7.1,"['Live music (DJ FRI & SAT 9.00 PM TO 2.00 AM)', 'Food served', 'Sunday roast', 'Cocktails', 'Outside seating', 'Late licence (FRI-SAT 11.00 AM TO 2.30 AM)', 'Credit cards accepted', 'Smoking area', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",place: 10;food: 9;acton: 7;bar: 7;back: 6;: 5;like: 5;great: 5;good: 4;music: 4;people: 4;would: 4;choice: 4;late: 4;one: 4,1498830868,51.5084976245774,-0.276884904854077,The Chatsworth Bar,[],"[{'distance': '0.4 miles', 'name': 'Acton Town'}, {'distance': '0.4 miles', 'name': 'Acton'}, {'distance': '0.5 miles', 'name': 'Ealing Common'}]",Ealing Central and Acton,W3 9BJ,29535,http://www.beerintheevening.com/pubs/s/29/29535/Chatsworth_Bar/Acton,
83,"106 High Road, Acton, London, W3 6QX",Acton Central,,,[''],pub: 6;polish: 4;nice: 3;place: 3;chain: 3;food: 2;enough: 2;vodka: 2;want: 2;typical: 2;large: 2;try: 2;visiting: 2;poles: 2;worth: 2,1498830869,51.5069006709644,-0.268587465760972,Belvedere,[],"[{'distance': '0.3 miles', 'name': 'Acton Central'}, {'distance': '0.6 miles', 'name': 'South Acton'}, {'distance': '0.6 miles', 'name': 'Acton Town'}]",Ealing Central and Acton,W3 6QX,32373,http://www.beerintheevening.com/pubs/s/32/32373/Belvedere/Acton,
84,"264 High Street, Acton, London, W3 9BH",South Acton,,,[''],well: 4;range: 2;brew: 2;pub: 2;super: 2;lanes: 2;brewery: 2;great: 2;worth: 2;playing: 1;three: 1;stout: 1;george: 1;food: 1;different: 1,1498830869,51.5084727617054,-0.275805071092502,The Aeronaut,[],"[{'distance': '0.5 miles', 'name': 'Acton Town'}, {'distance': '0.5 miles', 'name': 'Acton'}, {'distance': '0.6 miles', 'name': 'Acton Central'}]",Ealing Central and Acton,W3 9BH,45196,http://www.beerintheevening.com/pubs/s/45/45196/Aeronaut/Acton,
85,"2, Churchfield Rd, London, W3 6EG",Acton Central,8.0,6.6,[''],pub: 9;free: 4;great: 4;service: 3;try: 3;cheerful: 2;churchfield: 2;warm: 2;proper: 2;go: 2;closed: 2;cheap: 2;fantastic: 2;kind: 2;bbq: 2,1498830869,51.5089817905427,-0.263983686709138,The Albion,[],"[{'distance': '0.1 miles', 'name': 'Acton Central'}, {'distance': '0.8 miles', 'name': 'South Acton'}, {'distance': '0.9 miles', 'name': 'Acton Town'}]",Ealing Central and Acton,W3 6EG,4939,http://www.beerintheevening.com/pubs/s/49/4939/Albion/Acton,
